tinh,huyen,xa,diaban,hoso,m5b2c1,m5b2c1a,m5b2c2,m5b2c3
117,5,25.0,4,13,314.0,,15.0,0.0
117,5,25.0,4,13,307.0,,25.0,0.0
117,5,25.0,4,13,302.0,,215.0,0.0
117,5,25.0,4,13,311.0,,35.0,0.0
117,5,25.0,4,13,319.0,,185.0,0.0
117,5,25.0,4,13,309.0,,40.0,0.0
117,5,25.0,4,13,308.0,,140.0,0.0
117,5,25.0,4,13,325.0,,300.0,0.0
117,5,25.0,4,13,301.0,,60.0,0.0
117,5,25.0,4,13,318.0,,64.0,0.0
117,5,25.0,4,14,304.0,,30.0,0.0
117,5,25.0,4,14,315.0,,60.0,0.0
117,5,25.0,4,14,306.0,,28.0,0.0
117,5,25.0,4,14,310.0,,15.0,0.0
117,5,25.0,4,14,317.0,,18.0,0.0
117,5,25.0,4,14,325.0,,125.0,0.0
117,5,25.0,4,14,320.0,,34.0,0.0
117,5,25.0,4,14,312.0,,35.0,0.0
117,5,25.0,4,14,318.0,,26.0,0.0
117,5,25.0,4,14,309.0,,43.0,0.0
117,5,25.0,4,14,302.0,,370.0,0.0
117,5,25.0,4,14,308.0,,115.0,0.0
117,5,25.0,4,15,306.0,,50.0,0.0
117,5,25.0,4,15,310.0,,20.0,0.0
117,5,25.0,4,15,304.0,,40.0,0.0
117,5,25.0,4,15,325.0,,1000.0,0.0
117,5,25.0,4,15,308.0,,200.0,0.0
117,5,25.0,4,15,321.0,,300.0,0.0
117,5,25.0,4,15,309.0,,50.0,0.0
117,5,25.0,4,15,314.0,,30.0,0.0
117,5,25.0,4,15,311.0,,60.0,0.0
117,5,25.0,4,15,318.0,,70.0,0.0
117,5,25.0,4,15,302.0,,350.0,0.0
117,5,25.0,4,15,315.0,,35.0,0.0
117,5,25.0,4,15,333.0,,60.0,0.0
117,5,25.0,4,15,319.0,,180.0,0.0
117,5,25.0,4,15,399.0,,1000.0,0.0
117,5,25.0,4,15,312.0,,70.0,0.0
117,5,33.0,5,13,302.0,,800.0,0.0
117,5,33.0,5,13,304.0,,100.0,0.0
117,5,33.0,5,13,306.0,,100.0,0.0
117,5,33.0,5,13,310.0,,100.0,0.0
117,5,33.0,5,13,301.0,,320.0,0.0
117,5,33.0,5,13,307.0,,120.0,0.0
117,5,33.0,5,13,309.0,,45.0,0.0
117,5,33.0,5,13,321.0,,100.0,0.0
117,5,33.0,5,13,318.0,,50.0,0.0
117,5,33.0,5,13,311.0,,45.0,0.0
117,5,33.0,5,13,325.0,,450.0,0.0
117,5,33.0,5,13,319.0,,200.0,0.0
117,5,33.0,5,13,320.0,,200.0,0.0
117,5,33.0,5,13,314.0,,15.0,0.0
117,5,33.0,5,13,312.0,,50.0,0.0
117,5,33.0,5,13,308.0,,200.0,0.0
117,5,33.0,5,14,318.0,,40.0,0.0
117,5,33.0,5,14,308.0,,100.0,0.0
117,5,33.0,5,14,312.0,,30.0,0.0
117,5,33.0,5,14,305.0,,18.0,0.0
117,5,33.0,5,14,306.0,,30.0,0.0
117,5,33.0,5,14,302.0,,600.0,0.0
117,5,33.0,5,14,310.0,,45.0,0.0
117,5,33.0,5,14,309.0,,40.0,0.0
117,5,33.0,5,14,320.0,,100.0,0.0
117,5,33.0,5,14,314.0,,18.0,0.0
117,5,33.0,5,14,315.0,,45.0,0.0
117,5,33.0,5,15,308.0,,30.0,0.0
117,5,33.0,5,15,309.0,,50.0,0.0
117,5,33.0,5,15,310.0,,25.0,0.0
117,5,33.0,5,15,314.0,,15.0,0.0
117,5,33.0,5,15,306.0,,20.0,0.0
117,5,33.0,5,15,315.0,,45.0,0.0
117,5,33.0,5,15,304.0,,25.0,0.0
117,5,33.0,5,15,302.0,,300.0,0.0
117,5,33.0,5,15,312.0,,18.0,0.0
117,5,43.0,11,14,319.0,,150.0,0.0
117,5,43.0,11,14,310.0,,100.0,0.0
117,5,43.0,11,14,309.0,,40.0,0.0
117,5,43.0,11,14,399.0,,1080.0,0.0
117,5,43.0,11,14,302.0,,1000.0,0.0
117,5,43.0,11,14,314.0,,25.0,0.0
117,5,43.0,11,14,320.0,,400.0,0.0
117,5,43.0,11,14,308.0,,240.0,0.0
117,5,43.0,11,14,304.0,,70.0,0.0
117,5,43.0,11,14,306.0,,50.0,0.0
117,5,43.0,11,14,325.0,,1080.0,0.0
117,5,43.0,11,14,321.0,,200.0,0.0
117,5,43.0,11,14,312.0,,65.0,0.0
117,5,43.0,11,14,318.0,,45.0,0.0
117,5,43.0,11,15,321.0,,100.0,0.0
117,5,43.0,11,15,308.0,,100.0,0.0
117,5,43.0,11,15,320.0,,250.0,0.0
117,5,43.0,11,15,302.0,,450.0,0.0
117,5,43.0,11,15,306.0,,30.0,0.0
117,5,43.0,11,15,325.0,,480.0,0.0
117,5,43.0,11,15,318.0,,30.0,0.0
117,5,43.0,11,15,312.0,,25.0,0.0
117,5,43.0,11,15,310.0,,54.0,0.0
117,5,43.0,11,15,311.0,,15.0,0.0
117,5,43.0,11,15,309.0,,45.0,0.0
117,5,43.0,11,15,314.0,,15.0,0.0
117,5,43.0,11,15,319.0,,150.0,0.0
117,5,43.0,11,15,304.0,,24.0,0.0
117,5,43.0,11,20,304.0,,45.0,0.0
117,5,43.0,11,20,302.0,,700.0,0.0
117,5,43.0,11,20,318.0,,47.0,0.0
117,5,43.0,11,20,311.0,,40.0,0.0
117,5,43.0,11,20,310.0,,100.0,0.0
117,5,43.0,11,20,305.0,,60.0,0.0
117,5,43.0,11,20,312.0,,33.0,0.0
117,5,43.0,11,20,309.0,,65.0,0.0
117,5,43.0,11,20,306.0,,30.0,0.0
117,5,43.0,11,20,319.0,,175.0,0.0
117,5,43.0,11,20,325.0,,100.0,0.0
117,5,43.0,11,20,321.0,,150.0,0.0
117,5,43.0,11,20,308.0,,170.0,0.0
117,5,43.0,11,20,314.0,,25.0,0.0
117,5,43.0,11,20,303.0,,70.0,0.0
117,5,43.0,11,20,320.0,,350.0,0.0
117,5,51.0,8,13,305.0,,450.0,0.0
117,5,51.0,8,13,325.0,,1000.0,0.0
117,5,51.0,8,13,330.0,,50.0,0.0
117,5,51.0,8,13,321.0,,700.0,0.0
117,5,51.0,8,13,320.0,,16.0,0.0
117,5,51.0,8,13,319.0,,155.0,0.0
117,5,51.0,8,13,302.0,,324.0,0.0
117,5,51.0,8,13,304.0,,36.0,0.0
117,5,51.0,8,13,308.0,,120.0,0.0
117,5,51.0,8,13,316.0,,16.0,0.0
117,5,51.0,8,13,311.0,,25.0,0.0
117,5,51.0,8,13,317.0,,24.0,0.0
117,5,51.0,8,13,310.0,,31.0,0.0
117,5,51.0,8,13,306.0,,24.0,0.0
117,5,51.0,8,13,309.0,,14.0,0.0
117,5,51.0,8,13,318.0,,68.0,0.0
117,5,51.0,8,14,318.0,,35.0,0.0
117,5,51.0,8,14,307.0,,40.0,0.0
117,5,51.0,8,14,308.0,,65.0,0.0
117,5,51.0,8,14,317.0,,25.0,0.0
117,5,51.0,8,14,305.0,,11.0,0.0
117,5,51.0,8,14,301.0,,80.0,0.0
117,5,51.0,8,14,306.0,,10.0,0.0
117,5,51.0,8,14,330.0,,30.0,0.0
117,5,51.0,8,14,310.0,,20.0,0.0
117,5,51.0,8,14,311.0,,30.0,0.0
117,5,51.0,8,14,321.0,,70.0,0.0
117,5,51.0,8,14,304.0,,12.0,0.0
117,5,51.0,8,14,320.0,,86.0,0.0
117,5,51.0,8,14,319.0,,105.0,0.0
117,5,51.0,8,14,325.0,,35.0,0.0
117,5,51.0,8,14,302.0,,210.0,0.0
117,5,51.0,8,15,310.0,,18.0,0.0
117,5,51.0,8,15,325.0,,16.0,0.0
117,5,51.0,8,15,318.0,,35.0,0.0
117,5,51.0,8,15,321.0,,100.0,0.0
117,5,51.0,8,15,306.0,,12.0,0.0
117,5,51.0,8,15,313.0,,0.0,42.0
117,5,51.0,8,15,304.0,,8.0,0.0
117,5,51.0,8,15,317.0,,15.0,0.0
117,5,51.0,8,15,309.0,,10.0,0.0
117,5,51.0,8,15,308.0,,40.0,0.0
117,5,51.0,8,15,302.0,,110.0,0.0
117,7,5.0,12,13,399.0,,960.0,0.0
117,7,5.0,12,13,308.0,,150.0,0.0
117,7,5.0,12,13,309.0,,50.0,0.0
117,7,5.0,12,13,318.0,,200.0,0.0
117,7,5.0,12,13,321.0,,350.0,0.0
117,7,5.0,12,13,302.0,,500.0,200.0
117,7,5.0,12,13,305.0,,200.0,0.0
117,7,5.0,12,13,324.0,,50.0,0.0
117,7,5.0,12,13,303.0,,50.0,0.0
117,7,5.0,12,13,304.0,,20.0,0.0
117,7,5.0,12,14,321.0,,450.0,0.0
117,7,5.0,12,14,311.0,,64.0,0.0
117,7,5.0,12,14,322.0,,60.0,0.0
117,7,5.0,12,14,313.0,,40.0,0.0
117,7,5.0,12,14,314.0,,25.0,0.0
117,7,5.0,12,14,303.0,,55.0,0.0
117,7,5.0,12,14,309.0,,52.0,0.0
117,7,5.0,12,14,325.0,,110.0,0.0
117,7,5.0,12,14,305.0,,90.0,0.0
117,7,5.0,12,14,312.0,,70.0,0.0
117,7,5.0,12,14,308.0,,218.0,0.0
117,7,5.0,12,14,307.0,,60.0,0.0
117,7,5.0,12,14,302.0,,1010.0,60.0
117,7,5.0,12,14,301.0,,140.0,0.0
117,7,5.0,12,14,310.0,,36.0,0.0
117,7,5.0,12,14,318.0,,120.0,0.0
117,7,5.0,12,14,306.0,,15.0,0.0
117,7,5.0,12,14,320.0,,20.0,0.0
117,7,5.0,12,14,315.0,,48.0,0.0
117,7,5.0,12,14,304.0,,30.0,0.0
117,7,5.0,12,14,331.0,,40.0,0.0
117,7,5.0,12,15,321.0,,160.0,0.0
117,7,5.0,12,15,306.0,,20.0,0.0
117,7,5.0,12,15,302.0,,500.0,200.0
117,7,5.0,12,15,303.0,,130.0,0.0
117,7,5.0,12,15,311.0,,80.0,0.0
117,7,5.0,12,15,320.0,,180.0,0.0
117,7,5.0,12,15,322.0,,58.0,0.0
117,7,5.0,12,15,319.0,,90.0,0.0
117,7,5.0,12,15,310.0,,36.0,0.0
117,7,5.0,12,15,301.0,,100.0,0.0
117,7,5.0,12,15,312.0,,500.0,0.0
117,7,5.0,12,15,308.0,,410.0,0.0
117,7,5.0,12,15,304.0,,50.0,0.0
117,7,5.0,12,15,313.0,,400.0,0.0
117,7,5.0,12,15,325.0,,1200.0,0.0
117,7,5.0,12,15,315.0,,45.0,0.0
117,7,5.0,12,15,309.0,,100.0,0.0
117,7,5.0,12,15,307.0,,50.0,0.0
117,7,5.0,12,15,318.0,,75.0,0.0
117,7,11.0,13,13,312.0,,45.0,0.0
117,7,11.0,13,13,302.0,,840.0,0.0
117,7,11.0,13,13,305.0,,130.0,0.0
117,7,11.0,13,13,318.0,,85.0,0.0
117,7,11.0,13,13,320.0,,120.0,0.0
117,7,11.0,13,13,304.0,,15.0,0.0
117,7,11.0,13,13,310.0,,65.0,0.0
117,7,11.0,13,13,308.0,,380.0,0.0
117,7,11.0,13,13,315.0,,45.0,0.0
117,7,11.0,13,13,309.0,,60.0,0.0
117,7,11.0,13,13,321.0,,260.0,0.0
117,7,11.0,13,13,325.0,,960.0,0.0
117,7,11.0,13,13,311.0,,72.0,0.0
117,7,11.0,13,13,306.0,,55.0,0.0
117,7,11.0,13,13,319.0,,150.0,0.0
117,7,11.0,13,13,314.0,,16.0,0.0
117,7,11.0,13,13,399.0,,955.0,0.0
117,7,11.0,13,14,302.0,,300.0,80.0
117,7,11.0,13,14,324.0,,40.0,0.0
117,7,11.0,13,14,325.0,,504.0,0.0
117,7,11.0,13,14,308.0,,30.0,0.0
117,7,11.0,13,14,316.0,,35.0,0.0
117,7,11.0,13,14,318.0,,50.0,0.0
117,7,11.0,13,14,319.0,,80.0,0.0
117,7,11.0,13,14,304.0,,20.0,0.0
117,7,11.0,13,14,309.0,,40.0,0.0
117,7,11.0,13,14,310.0,,20.0,0.0
117,7,11.0,13,15,302.0,,315.0,60.0
117,7,11.0,13,15,310.0,,18.0,0.0
117,7,11.0,13,15,304.0,,25.0,0.0
117,7,11.0,13,15,318.0,,30.0,0.0
117,7,11.0,13,15,303.0,,70.0,0.0
117,7,11.0,13,15,324.0,,45.0,0.0
117,7,11.0,13,15,314.0,,20.0,0.0
117,7,11.0,13,15,331.0,,20.0,0.0
117,7,11.0,13,15,308.0,,64.0,0.0
117,7,11.0,13,15,311.0,,35.0,0.0
117,7,11.0,13,15,306.0,,13.0,0.0
117,7,11.0,13,15,320.0,,25.0,0.0
117,7,11.0,13,15,312.0,,54.0,0.0
117,7,11.0,13,15,315.0,,15.0,0.0
117,7,11.0,13,15,305.0,,50.0,0.0
117,7,11.0,13,15,309.0,,30.0,0.0
117,7,11.0,13,15,325.0,,372.0,0.0
117,7,19.0,12,13,305.0,,280.0,0.0
117,7,19.0,12,13,308.0,,450.0,0.0
117,7,19.0,12,13,315.0,,25.0,0.0
117,7,19.0,12,13,307.0,,30.0,0.0
117,7,19.0,12,13,309.0,,30.0,0.0
117,7,19.0,12,13,325.0,,1320.0,0.0
117,7,19.0,12,13,311.0,,120.0,0.0
117,7,19.0,12,13,310.0,,70.0,0.0
117,7,19.0,12,13,302.0,,1500.0,0.0
117,7,19.0,12,13,320.0,,300.0,0.0
117,7,19.0,12,13,304.0,,100.0,0.0
117,7,19.0,12,13,312.0,,160.0,0.0
117,7,19.0,12,13,301.0,,110.0,0.0
117,7,19.0,12,14,302.0,,900.0,0.0
117,7,19.0,12,14,312.0,,70.0,0.0
117,7,19.0,12,14,304.0,,30.0,0.0
117,7,19.0,12,14,310.0,,20.0,0.0
117,7,19.0,12,14,309.0,,50.0,0.0
117,7,19.0,12,14,307.0,,80.0,0.0
117,7,19.0,12,14,308.0,,300.0,0.0
117,7,19.0,12,14,301.0,,160.0,0.0
117,7,19.0,12,14,306.0,,30.0,0.0
117,7,19.0,12,14,311.0,,45.0,0.0
117,7,19.0,12,14,320.0,,460.0,0.0
117,7,19.0,12,14,321.0,,60.0,0.0
117,7,19.0,12,15,308.0,,100.0,0.0
117,7,19.0,12,15,309.0,,20.0,0.0
117,7,19.0,12,15,306.0,,10.0,0.0
117,7,19.0,12,15,304.0,,15.0,0.0
117,7,19.0,12,15,302.0,,180.0,0.0
117,7,19.0,12,15,312.0,,30.0,0.0
117,7,19.0,12,15,320.0,,90.0,0.0
117,7,25.0,5,13,331.0,,60.0,0.0
117,7,25.0,5,13,304.0,,78.0,0.0
117,7,25.0,5,13,313.0,,45.0,0.0
117,7,25.0,5,13,306.0,,60.0,0.0
117,7,25.0,5,13,309.0,,40.0,0.0
117,7,25.0,5,13,305.0,,1800.0,0.0
117,7,25.0,5,13,303.0,,285.0,0.0
117,7,25.0,5,13,318.0,,30.0,0.0
117,7,25.0,5,13,302.0,,1360.0,0.0
117,7,25.0,5,13,330.0,,250.0,0.0
117,7,25.0,5,13,311.0,,70.0,0.0
117,7,25.0,5,13,325.0,,1360.0,0.0
117,7,25.0,5,13,301.0,,300.0,0.0
117,7,25.0,5,13,308.0,,320.0,0.0
117,7,25.0,5,13,307.0,,160.0,0.0
117,7,25.0,5,13,312.0,,120.0,0.0
117,7,25.0,5,13,314.0,,20.0,0.0
117,7,25.0,5,13,310.0,,50.0,0.0
117,7,25.0,5,13,321.0,,650.0,0.0
117,7,25.0,5,13,399.0,,1340.0,0.0
117,7,25.0,5,13,315.0,,48.0,0.0
117,7,25.0,5,14,309.0,,45.0,0.0
117,7,25.0,5,14,308.0,,260.0,0.0
117,7,25.0,5,14,321.0,,350.0,0.0
117,7,25.0,5,14,320.0,,15.0,0.0
117,7,25.0,5,14,303.0,,70.0,0.0
117,7,25.0,5,14,318.0,,58.0,0.0
117,7,25.0,5,14,304.0,,40.0,0.0
117,7,25.0,5,14,319.0,,220.0,0.0
117,7,25.0,5,14,302.0,,725.0,0.0
117,7,25.0,5,14,314.0,,27.0,0.0
117,7,25.0,5,14,325.0,,450.0,0.0
117,7,25.0,5,14,306.0,,34.0,0.0
117,7,25.0,5,14,399.0,,440.0,0.0
117,7,25.0,5,14,315.0,,48.0,0.0
117,7,25.0,5,14,310.0,,25.0,0.0
117,7,25.0,5,14,312.0,,43.0,0.0
117,7,25.0,5,14,311.0,,66.0,0.0
117,7,25.0,5,14,322.0,,40.0,0.0
117,7,25.0,5,14,305.0,,110.0,0.0
117,7,25.0,5,15,305.0,,50.0,0.0
117,7,25.0,5,15,318.0,,45.0,0.0
117,7,25.0,5,15,325.0,,5.0,0.0
117,7,25.0,5,15,302.0,,300.0,0.0
117,7,25.0,5,15,307.0,,30.0,0.0
117,7,25.0,5,15,312.0,,360.0,0.0
117,7,25.0,5,15,304.0,,15.0,0.0
117,7,25.0,5,15,315.0,,15.0,0.0
117,7,25.0,5,15,308.0,,28.0,0.0
117,7,25.0,5,15,317.0,,45.0,0.0
117,7,25.0,5,15,309.0,,50.0,0.0
117,7,31.0,16,14,304.0,,12.0,0.0
117,7,31.0,16,14,306.0,,26.0,0.0
117,7,31.0,16,14,308.0,,26.0,0.0
117,7,31.0,16,14,322.0,,16.0,0.0
117,7,31.0,16,14,318.0,,40.0,0.0
117,7,31.0,16,14,310.0,,18.0,0.0
117,7,31.0,16,14,311.0,,30.0,0.0
117,7,31.0,16,14,309.0,,35.0,0.0
117,7,31.0,16,14,320.0,,28.0,0.0
117,7,31.0,16,14,305.0,,120.0,0.0
117,7,31.0,16,14,302.0,,0.0,240.0
117,7,31.0,16,14,325.0,,60.0,0.0
117,7,31.0,16,15,315.0,,80.0,0.0
117,7,31.0,16,15,306.0,,8.0,0.0
117,7,31.0,16,15,308.0,,210.0,0.0
117,7,31.0,16,15,330.0,,205.0,0.0
117,7,31.0,16,15,318.0,,60.0,0.0
117,7,31.0,16,15,311.0,,40.0,0.0
117,7,31.0,16,15,310.0,,15.0,0.0
117,7,31.0,16,15,322.0,,55.0,0.0
117,7,31.0,16,15,321.0,,160.0,0.0
117,7,31.0,16,15,312.0,,30.0,0.0
117,7,31.0,16,15,314.0,,10.0,0.0
117,7,31.0,16,15,309.0,,30.0,0.0
117,7,31.0,16,15,320.0,,20.0,0.0
117,7,31.0,16,15,304.0,,30.0,0.0
117,7,31.0,16,15,325.0,,305.0,0.0
117,7,31.0,16,15,302.0,,270.0,0.0
117,7,31.0,16,15,331.0,,30.0,0.0
117,7,31.0,16,15,305.0,,60.0,0.0
117,7,31.0,16,19,315.0,,150.0,0.0
117,7,31.0,16,19,304.0,,10.0,0.0
117,7,31.0,16,19,310.0,,60.0,0.0
117,7,31.0,16,19,308.0,,20.0,0.0
117,7,31.0,16,19,305.0,,100.0,0.0
117,7,31.0,16,19,311.0,,40.0,0.0
117,7,31.0,16,19,309.0,,10.0,0.0
117,7,31.0,16,19,313.0,,25.0,0.0
117,7,31.0,16,19,302.0,,220.0,300.0
117,7,31.0,16,19,303.0,,100.0,0.0
117,7,31.0,16,19,325.0,,5.0,0.0
117,7,41.0,6,13,399.0,,400.0,0.0
117,7,41.0,6,13,304.0,,20.0,0.0
117,7,41.0,6,13,318.0,,72.0,0.0
117,7,41.0,6,13,310.0,,10.0,0.0
117,7,41.0,6,13,315.0,,35.0,0.0
117,7,41.0,6,13,308.0,,130.0,0.0
117,7,41.0,6,13,325.0,,405.0,0.0
117,7,41.0,6,13,305.0,,150.0,0.0
117,7,41.0,6,13,324.0,,60.0,0.0
117,7,41.0,6,13,309.0,,165.0,0.0
117,7,41.0,6,13,302.0,,1200.0,40.0
117,7,41.0,6,14,319.0,,160.0,0.0
117,7,41.0,6,14,304.0,,15.0,0.0
117,7,41.0,6,14,318.0,,20.0,0.0
117,7,41.0,6,14,330.0,,30.0,0.0
117,7,41.0,6,14,302.0,,220.0,0.0
117,7,41.0,6,14,306.0,,20.0,0.0
117,7,41.0,6,14,305.0,,80.0,0.0
117,7,41.0,6,14,315.0,,15.0,0.0
117,7,41.0,6,14,325.0,,950.0,0.0
117,7,41.0,6,14,311.0,,30.0,0.0
117,7,41.0,6,14,322.0,,20.0,0.0
117,7,41.0,6,14,308.0,,30.0,0.0
117,7,41.0,6,14,309.0,,40.0,0.0
117,7,41.0,6,14,310.0,,10.0,0.0
117,7,41.0,6,14,332.0,,40.0,0.0
117,7,41.0,6,14,301.0,,0.0,100.0
117,7,41.0,6,14,312.0,,25.0,0.0
117,7,41.0,6,14,313.0,,10.0,0.0
117,7,41.0,6,14,303.0,,70.0,0.0
117,7,41.0,6,14,314.0,,20.0,0.0
117,7,41.0,6,14,321.0,,10.0,0.0
117,7,41.0,6,14,307.0,,40.0,0.0
117,7,41.0,6,15,310.0,,40.0,0.0
117,7,41.0,6,15,313.0,,30.0,0.0
117,7,41.0,6,15,303.0,,55.0,0.0
117,7,41.0,6,15,306.0,,48.0,0.0
117,7,41.0,6,15,304.0,,33.0,0.0
117,7,41.0,6,15,302.0,,500.0,0.0
117,7,41.0,6,15,305.0,,230.0,0.0
117,7,41.0,6,15,325.0,,45.0,0.0
117,7,41.0,6,15,316.0,,120.0,0.0
117,7,41.0,6,15,321.0,,45.0,0.0
117,7,41.0,6,15,308.0,,100.0,0.0
117,7,41.0,6,15,301.0,,120.0,0.0
117,7,41.0,6,15,317.0,,36.0,0.0
117,7,41.0,6,15,312.0,,35.0,0.0
117,7,41.0,6,15,315.0,,45.0,0.0
117,7,41.0,6,15,309.0,,65.0,0.0
117,7,41.0,6,15,324.0,,28.0,0.0
117,7,41.0,6,15,330.0,,100.0,0.0
117,7,41.0,6,15,322.0,,60.0,0.0
117,7,41.0,6,15,307.0,,60.0,0.0
117,7,41.0,6,15,323.0,,30.0,0.0
117,7,41.0,6,15,311.0,,75.0,0.0
117,7,41.0,6,15,318.0,,80.0,0.0
117,9,5.0,16,13,315.0,,45.0,0.0
117,9,5.0,16,13,325.0,,960.0,0.0
117,9,5.0,16,13,304.0,,40.0,0.0
117,9,5.0,16,13,310.0,,120.0,0.0
117,9,5.0,16,13,303.0,,70.0,0.0
117,9,5.0,16,13,320.0,,100.0,0.0
117,9,5.0,16,13,318.0,,126.0,0.0
117,9,5.0,16,13,308.0,,160.0,0.0
117,9,5.0,16,13,309.0,,100.0,0.0
117,9,5.0,16,13,306.0,,55.0,0.0
117,9,5.0,16,13,301.0,,300.0,0.0
117,9,5.0,16,13,305.0,,180.0,0.0
117,9,5.0,16,13,302.0,,100.0,0.0
117,9,5.0,16,13,307.0,,120.0,0.0
117,9,5.0,16,14,330.0,,180.0,0.0
117,9,5.0,16,14,311.0,,97.0,0.0
117,9,5.0,16,14,302.0,,783.0,0.0
117,9,5.0,16,14,308.0,,382.0,0.0
117,9,5.0,16,14,326.0,,325.0,0.0
117,9,5.0,16,14,317.0,,80.0,0.0
117,9,5.0,16,14,310.0,,74.0,0.0
117,9,5.0,16,14,307.0,,50.0,0.0
117,9,5.0,16,14,314.0,,55.0,0.0
117,9,5.0,16,14,303.0,,120.0,0.0
117,9,5.0,16,14,399.0,,7614.0,0.0
117,9,5.0,16,14,318.0,,43.0,0.0
117,9,5.0,16,14,320.0,,80.0,0.0
117,9,5.0,16,14,313.0,,32.0,0.0
117,9,5.0,16,14,312.0,,114.0,0.0
117,9,5.0,16,14,309.0,,240.0,0.0
117,9,5.0,16,14,304.0,,15.0,0.0
117,9,5.0,16,14,325.0,,7614.0,0.0
117,9,5.0,16,14,321.0,,1635.0,0.0
117,9,5.0,16,14,319.0,,140.0,0.0
117,9,5.0,16,14,306.0,,60.0,0.0
117,9,5.0,16,14,301.0,,476.0,0.0
117,9,5.0,16,14,328.0,,2300.0,0.0
117,9,5.0,16,14,322.0,,120.0,0.0
117,9,5.0,16,15,318.0,,86.0,0.0
117,9,5.0,16,15,315.0,,45.0,0.0
117,9,5.0,16,15,322.0,,45.0,0.0
117,9,5.0,16,15,304.0,,14.0,0.0
117,9,5.0,16,15,306.0,,12.0,0.0
117,9,5.0,16,15,302.0,,380.0,0.0
117,9,5.0,16,15,305.0,,140.0,0.0
117,9,5.0,16,15,308.0,,150.0,0.0
117,9,5.0,16,15,325.0,,13.0,0.0
117,9,5.0,16,15,320.0,,32.0,0.0
117,9,5.0,16,15,321.0,,256.0,0.0
117,9,5.0,16,15,309.0,,19.0,0.0
117,9,5.0,16,15,317.0,,30.0,0.0
117,9,5.0,16,15,310.0,,28.0,0.0
117,9,5.0,16,15,311.0,,160.0,0.0
117,9,11.0,9,13,318.0,,125.0,0.0
117,9,11.0,9,13,322.0,,10.0,0.0
117,9,11.0,9,13,308.0,,325.0,0.0
117,9,11.0,9,13,315.0,,25.0,0.0
117,9,11.0,9,13,319.0,,50.0,0.0
117,9,11.0,9,13,303.0,,168.0,0.0
117,9,11.0,9,13,314.0,,35.0,0.0
117,9,11.0,9,13,304.0,,25.0,0.0
117,9,11.0,9,13,301.0,,80.0,0.0
117,9,11.0,9,13,310.0,,18.0,0.0
117,9,11.0,9,13,302.0,,380.0,0.0
117,9,11.0,9,13,306.0,,22.0,0.0
117,9,11.0,9,13,317.0,,25.0,0.0
117,9,11.0,9,13,307.0,,50.0,0.0
117,9,11.0,9,13,309.0,,42.0,0.0
117,9,11.0,9,13,325.0,,1300.0,0.0
117,9,11.0,9,13,321.0,,45.0,0.0
117,9,11.0,9,14,313.0,,50.0,0.0
117,9,11.0,9,14,306.0,,280.0,0.0
117,9,11.0,9,14,308.0,,180.0,0.0
117,9,11.0,9,14,322.0,,120.0,0.0
117,9,11.0,9,14,310.0,,30.0,0.0
117,9,11.0,9,14,304.0,,30.0,0.0
117,9,11.0,9,14,312.0,,250.0,0.0
117,9,11.0,9,14,309.0,,50.0,0.0
117,9,11.0,9,14,307.0,,150.0,0.0
117,9,11.0,9,14,320.0,,100.0,0.0
117,9,11.0,9,14,318.0,,180.0,0.0
117,9,11.0,9,14,301.0,,250.0,0.0
117,9,11.0,9,14,319.0,,250.0,0.0
117,9,11.0,9,14,305.0,,120.0,0.0
117,9,11.0,9,14,302.0,,320.0,0.0
117,9,11.0,9,14,314.0,,50.0,0.0
117,9,11.0,9,14,311.0,,80.0,0.0
117,9,11.0,9,15,320.0,,100.0,0.0
117,9,11.0,9,15,308.0,,90.0,0.0
117,9,11.0,9,15,304.0,,35.0,0.0
117,9,11.0,9,15,318.0,,120.0,0.0
117,9,11.0,9,15,311.0,,50.0,0.0
117,9,11.0,9,15,303.0,,100.0,0.0
117,9,11.0,9,15,302.0,,450.0,0.0
117,9,11.0,9,15,324.0,,30.0,0.0
117,9,11.0,9,15,307.0,,120.0,0.0
117,9,11.0,9,15,310.0,,50.0,0.0
117,9,11.0,9,15,317.0,,30.0,0.0
117,9,11.0,9,15,309.0,,150.0,0.0
117,9,11.0,9,15,312.0,,150.0,0.0
117,9,11.0,9,15,306.0,,300.0,0.0
117,9,15.0,3,13,322.0,,30.0,0.0
117,9,15.0,3,13,309.0,,20.0,0.0
117,9,15.0,3,13,305.0,,40.0,0.0
117,9,15.0,3,13,310.0,,18.0,0.0
117,9,15.0,3,13,318.0,,30.0,0.0
117,9,15.0,3,13,325.0,,240.0,0.0
117,9,15.0,3,13,308.0,,150.0,0.0
117,9,15.0,3,13,313.0,,30.0,0.0
117,9,15.0,3,13,302.0,,180.0,0.0
117,9,15.0,3,13,304.0,,20.0,0.0
117,9,15.0,3,14,302.0,,120.0,50.0
117,9,15.0,3,14,313.0,,37.0,0.0
117,9,15.0,3,14,304.0,,15.0,0.0
117,9,15.0,3,14,310.0,,10.0,0.0
117,9,15.0,3,14,315.0,,10.0,0.0
117,9,15.0,3,14,312.0,,32.0,0.0
117,9,15.0,3,14,321.0,,45.0,100.0
117,9,15.0,3,14,306.0,,20.0,0.0
117,9,15.0,3,14,317.0,,20.0,0.0
117,9,15.0,3,14,305.0,,155.0,0.0
117,9,15.0,3,14,308.0,,25.0,0.0
