tinh,huyen,xa,diaban,hoso,m7c1,m7c2,m7c3,m7c4,m7c5,m7c6,m7c7,m7c8,m7c9,m7c10,m7c11,m7c12,m7c13,m7c14,m7c15,m7c16,m7c17,m7c18,m7c19,m7c20a,m7c20b,m7c21,m7c22,m7c23,m7c23a,m7c24,m7c241,m7c242,m7c25,m7c251,m7c252,m7c253,m7c254,m7c26,m7c27,m7c27a,m7c28,m7c29,m7c30,m7c31,m7c32,m7c33,m7c34,m7c35,m7c36,m7c37,m7c38,m7c39,m7c391,m7c40,m7c41,m7c42,m7c43,m7c44
405,5,37.0,19,20,1,110.0,2.0,2006.0,4.0,1.0,2.0,,,,,500000.0,2.0,,,,,,2.0,,,,2.0,,,25000.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,530.0,1,1,70.0,,25600,2,,,
405,7,3.0,5,13,1,15.0,5.0,2003.0,5.0,1.0,2.0,,,,,1000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,2,4,2.0,2,,6,1,2,,3,2,,,0,2,,,
405,7,3.0,5,14,1,52.0,4.0,1976.0,,1.0,2.0,,,,,15000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,150.0,5,2,,,150,2,,,
405,7,3.0,5,15,1,50.0,4.0,1996.0,,1.0,2.0,,,,,50000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,2.0,1,4,2.0,2,,3,1,1,350.0,5,2,,,350,2,,,
405,7,19.0,9,13,1,80.0,4.0,1987.0,,1.0,2.0,,,,,550000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,20000.0,,,,,9,,,1,5,1.0,2,,3,1,1,660.0,1,1,70.0,,20730,1,2.0,,
405,7,19.0,9,15,1,50.0,4.0,1968.0,,1.0,2.0,,,,,30000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,260.0,1,1,70.0,,330,2,,,
405,7,19.0,9,22,1,40.0,4.0,1979.0,,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,6,1,1,360.0,5,2,,,360,2,,,
405,7,33.0,2,13,1,60.0,4.0,1985.0,,1.0,2.0,,,,,160000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,5,2.0,2,,1,1,1,360.0,5,2,,,360,2,,,
405,7,33.0,2,14,1,60.0,4.0,1992.0,,1.0,2.0,,,,,300000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,2,,,1,5,2.0,1,240.0,3,1,1,400.0,1,1,36.0,,676,2,,,
405,7,33.0,2,22,1,30.0,4.0,1986.0,,2.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,13,2.0,2,,4,1,1,120.0,1,1,21.0,,141,2,,,
405,7,39.0,3,13,1,56.0,4.0,1990.0,,1.0,2.0,,,,,50000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,360.0,5,2,,,360,2,,,
405,7,39.0,3,15,1,54.0,4.0,2001.0,5.0,1.0,2.0,,,,,35000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,400.0,5,2,,,400,2,,,
405,7,39.0,3,20,1,75.0,3.0,2002.0,4.0,1.0,2.0,,,,,240000.0,2.0,,,,,,2.0,,,,2.0,,,50000.0,,,0.0,,,,,5,1.0,1.0,1,5,2.0,2,,1,1,1,1200.0,5,2,,,51200,1,2.0,,
405,7,51.0,2,13,1,48.0,4.0,1994.0,,1.0,2.0,,,,,15000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,260.0,5,2,,,260,2,,,
405,7,51.0,2,14,1,50.0,4.0,1990.0,,1.0,2.0,,,,,25000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,1000.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,600.0,6,2,,,1600,2,,,
405,7,51.0,2,15,1,36.0,4.0,1980.0,,1.0,2.0,,,,,10000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,200.0,,,,,5,2.0,2.0,1,5,2.0,2,,5,1,1,360.0,5,2,,,560,2,,,
405,7,61.0,6,13,1,40.0,5.0,1990.0,,1.0,2.0,,,,,70000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,5,1,1,250.0,5,2,,,250,2,,,
405,7,61.0,6,14,1,24.0,5.0,1993.0,,1.0,2.0,,,,,67000.0,2.0,,,,,,2.0,,,,2.0,,,9000.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,5,1,1,300.0,5,2,,,9300,2,,,
405,7,61.0,6,19,1,40.0,4.0,2000.0,,1.0,2.0,,,,,40000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,13,2.0,2,,5,1,1,240.0,5,2,,,240,2,,,
405,9,1.0,1,13,1,60.0,4.0,1984.0,,1.0,2.0,,,,,40000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,6,2.0,2.0,3,6,2.0,2,,3,1,1,420.0,5,2,,,420,2,,,
405,9,1.0,1,14,1,50.0,5.0,2006.0,5.0,1.0,2.0,,,,,25000.0,2.0,,,,,,1.0,8.0,2006.0,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,300.0,5,2,,,300,2,,,
405,9,1.0,1,15,1,70.0,4.0,2006.0,4.0,1.0,2.0,,,,,350000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,540.0,1,1,72.0,,612,2,,,
405,9,9.0,4,13,1,40.0,5.0,1994.0,,1.0,2.0,,,,,16000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,3,5,2.0,2,,3,1,1,300.0,4,2,,,300,2,,,
405,9,9.0,4,14,1,50.0,4.0,1969.0,,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,3100.0,,,,,5,2.0,1.0,1,5,2.0,2,,5,1,1,72.0,5,2,,,3172,2,,,
405,9,9.0,4,15,1,100.0,4.0,2008.0,4.0,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,10000.0,,,2000.0,,,,,5,2.0,1.0,3,5,2.0,2,,3,1,1,420.0,4,2,,,12420,2,,,
405,9,17.0,20,13,1,70.0,4.0,1994.0,,1.0,2.0,,,,,80000.0,2.0,,,,,,2.0,,,,2.0,,,40000.0,,,0.0,,,,,6,1.0,1.0,1,6,1.0,2,,5,1,1,360.0,5,2,,,40360,2,,,
405,9,17.0,20,14,1,50.0,4.0,1976.0,,1.0,2.0,,,,,59000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,6,1,1,360.0,5,2,,,360,2,,,
405,9,17.0,20,19,1,90.0,4.0,1967.0,,1.0,2.0,,,,,68000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,5,1,1,336.0,3,2,,,336,2,,,
405,9,19.0,14,13,1,100.0,3.0,2002.0,5.0,1.0,2.0,,,,,160000.0,2.0,,,,,,2.0,,,,1.0,160000.0,160000.0,0.0,,,0.0,,,,,6,2.0,1.0,1,6,2.0,2,,3,1,1,360.0,5,2,,,160360,2,,,
405,9,19.0,14,14,1,60.0,4.0,1989.0,,1.0,2.0,,,,,150000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,6,2.0,1.0,1,6,2.0,2,,5,1,1,480.0,3,2,,,480,2,,,
405,9,19.0,14,15,1,63.0,4.0,1993.0,,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,480.0,5,2,,,480,2,,,
405,9,21.0,1,13,1,80.0,4.0,1996.0,,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,3,4,2.0,2,,3,1,1,600.0,5,2,,,600,2,,,
405,9,21.0,1,14,1,63.0,4.0,1993.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,1.0,6.0,1993.0,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,1,1,1,480.0,5,2,,,480,2,,,
405,9,21.0,1,15,1,63.0,4.0,1998.0,,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,600.0,5,2,,,600,2,,,
405,9,59.0,7,13,1,70.0,4.0,2006.0,5.0,1.0,2.0,,,,,130000.0,2.0,,,,,,1.0,11.0,2006.0,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,600.0,3,2,,,600,2,,,
405,9,59.0,7,14,1,36.0,4.0,1997.0,,1.0,2.0,,,,,80000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,180.0,3,2,,,180,2,,,
405,9,59.0,7,15,1,35.0,4.0,1999.0,,1.0,2.0,,,,,20000.0,2.0,,,,,,1.0,-1.0,1999.0,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,5,1,1,180.0,3,2,,,180,2,,,
405,11,13.0,5,13,1,72.0,4.0,1995.0,,1.0,2.0,,,,,45000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,5,2.0,2,,3,1,1,600.0,5,2,,,600,1,2.0,,
405,11,13.0,5,14,1,40.0,4.0,1994.0,,2.0,2.0,,,,,20000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,480.0,5,2,,,480,2,,,
405,11,13.0,5,15,1,50.0,4.0,1971.0,,1.0,2.0,,,,,25000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,5,2.0,2,,3,1,1,600.0,5,2,,,600,2,,,
405,11,37.0,12,13,1,60.0,4.0,1968.0,,1.0,2.0,,,,,45000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,1.0,1.0,2,5,1.0,2,,5,1,1,96.0,5,2,,,96,2,,,
405,11,37.0,12,14,1,63.0,4.0,1972.0,,1.0,2.0,,,,,80000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,5,2.0,2,,3,1,1,360.0,5,2,,,360,2,,,
405,11,37.0,12,15,1,42.0,4.0,1999.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,4,1.0,2,,3,1,1,720.0,5,2,,,720,2,,,
405,11,41.0,2,13,1,42.0,4.0,2003.0,4.0,1.0,2.0,,,,,40000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,6,1.0,1.0,1,5,2.0,2,,3,1,1,300.0,5,2,,,300,2,,,
405,11,41.0,2,14,1,48.0,4.0,1980.0,,1.0,2.0,,,,,90000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,5,2.0,2,,3,1,1,480.0,5,2,,,480,2,,,
405,11,41.0,2,15,1,30.0,4.0,2002.0,4.0,1.0,2.0,,,,,40000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,6,1.0,1.0,1,6,2.0,2,,3,1,1,480.0,5,2,,,480,2,,,
405,11,43.0,8,14,1,56.0,3.0,1999.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,10000.0,,,0.0,,,,,5,1.0,1.0,1,5,2.0,2,,3,1,1,720.0,5,2,,,10720,2,,,
405,11,43.0,8,15,1,50.0,4.0,1998.0,,1.0,2.0,,,,,35000.0,2.0,,,,,,2.0,,,,1.0,27000.0,27000.0,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,600.0,5,2,,,27600,2,,,
405,11,43.0,8,19,1,63.0,4.0,1999.0,,1.0,2.0,,,,,60000.0,2.0,,,,,,1.0,6.0,1990.0,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,540.0,5,2,,,540,2,,,
405,11,49.0,3,13,1,54.0,4.0,1990.0,,1.0,2.0,,,,,40000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,3,13,2.0,2,,3,1,1,240.0,3,2,,,240,2,,,
405,11,49.0,3,14,1,50.0,4.0,1993.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,5,2.0,2,,3,1,1,400.0,5,2,,,400,2,,,
405,11,49.0,3,15,1,60.0,4.0,2005.0,4.0,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,4,1.0,2,,6,1,1,240.0,5,2,,,240,2,,,
405,11,61.0,3,13,1,60.0,4.0,1987.0,,1.0,2.0,,,,,40000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,4,2.0,2,,3,1,1,540.0,5,2,,,540,2,,,
405,11,61.0,3,14,1,40.0,4.0,2007.0,5.0,1.0,2.0,,,,,70000.0,2.0,,,,,,2.0,,,,1.0,50000.0,50000.0,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,120.0,5,2,,,50120,2,,,
405,11,61.0,3,15,1,25.0,5.0,1998.0,,1.0,2.0,,,,,35000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,5,1,1,240.0,5,2,,,240,2,,,
405,13,23.0,4,13,1,60.0,3.0,1989.0,,1.0,2.0,,,,,50000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,100.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,240.0,5,2,,,340,2,,,
405,13,23.0,4,14,2,111.0,4.0,2006.0,4.0,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,12000.0,,,0.0,,,,,9,,,1,5,2.0,2,,3,1,1,550.0,5,2,,,12550,2,,,
405,13,23.0,4,15,1,100.0,3.0,1964.0,,1.0,2.0,,,,,80000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,6,1.0,1.0,1,6,2.0,2,,3,1,1,440.0,5,2,,,440,2,,,
405,13,25.0,7,13,2,110.0,4.0,2000.0,,1.0,2.0,,,,,180000.0,2.0,,,,,,2.0,,,,1.0,79600.0,13540.0,0.0,,,0.0,,,,,9,,,1,5,2.0,2,,3,1,1,420.0,5,2,,,13960,2,,,
405,13,25.0,7,14,1,40.0,4.0,2005.0,5.0,1.0,2.0,,,,,100000.0,2.0,,,,,,1.0,5.0,1995.0,,2.0,,,0.0,,,0.0,,,,,9,,,1,4,2.0,2,,3,1,1,480.0,5,2,,,480,2,,,
405,13,25.0,7,15,1,80.0,3.0,2008.0,4.0,1.0,2.0,,,,,80000.0,2.0,,,,,,2.0,,,,1.0,70000.0,65000.0,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,5,1,1,300.0,5,2,,,65300,2,,,
405,13,71.0,9,13,2,150.0,4.0,1988.0,,1.0,2.0,,,,,70000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,1470.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,246.0,5,2,,,1716,2,,,
405,13,71.0,9,14,1,160.0,3.0,2000.0,,1.0,2.0,,,,,150000.0,1.0,2.0,,,,30000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,400.0,5,2,,,400,2,,,
405,13,71.0,9,15,1,60.0,4.0,1980.0,,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,3,1,1,400.0,5,2,,,400,2,,,
405,13,73.0,3,13,2,110.0,4.0,1996.0,,1.0,2.0,,,,,128000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,3,,,1,5,2.0,2,,3,1,1,364.0,5,2,,,364,2,,,
405,13,73.0,3,14,1,40.0,3.0,2005.0,3.0,1.0,2.0,,,,,12000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,500.0,,,,,3,,,1,3,,2,,6,1,1,600.0,5,2,,,1100,2,,,
405,13,73.0,3,23,2,120.0,4.0,2005.0,5.0,1.0,2.0,,,,,200000.0,2.0,,,,,,1.0,8.0,1995.0,,2.0,,,0.0,,,2000.0,,,,,5,2.0,1.0,1,5,2.0,2,,6,1,1,360.0,5,2,,,2360,2,,,
405,13,85.0,7,13,1,25.0,5.0,1998.0,,1.0,2.0,,,,,20000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,5,2.0,2,,5,1,1,300.0,5,2,,,300,2,,,
405,13,85.0,7,14,1,50.0,3.0,2001.0,4.0,1.0,2.0,,,,,70000.0,2.0,,,,,,2.0,,,,2.0,,,3700.0,,,0.0,,,,,9,,,1,5,2.0,2,,3,1,1,360.0,5,2,,,4060,2,,,
405,13,85.0,7,15,1,90.0,3.0,1999.0,,1.0,2.0,,,,,100000.0,1.0,2.0,,,,60000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,5,2.0,2,,3,1,1,480.0,5,2,,,480,2,,,
405,15,1.0,9,13,1,40.0,5.0,1983.0,,1.0,2.0,,,,,150000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,420.0,4,2,,,420,2,,,
405,15,1.0,9,14,1,60.0,4.0,1985.0,,1.0,2.0,,,,,200000.0,2.0,,,,,,2.0,,,,2.0,,,18000.0,,,0.0,,,,,3,,,1,3,,1,480.0,3,1,1,1040.0,5,2,,,19520,2,,,
405,15,1.0,9,15,1,65.0,4.0,1995.0,,1.0,2.0,,,,,200000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,3,,,1,3,,1,100.0,3,1,1,360.0,5,2,,,460,1,2.0,,
405,15,13.0,3,13,2,80.0,4.0,1994.0,,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,1.0,20000.0,20000.0,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,480.0,5,2,,,20480,2,,,
405,15,13.0,3,14,1,60.0,4.0,1971.0,,1.0,2.0,,,,,50000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,600.0,4,2,,,600,2,,,
405,15,13.0,3,15,1,50.0,4.0,2005.0,5.0,1.0,2.0,,,,,100000.0,1.0,2.0,,,,20000.0,1.0,10.0,2004.0,,2.0,,,0.0,,,300.0,,,,,5,1.0,1.0,1,5,1.0,2,,3,1,1,480.0,5,2,,,780,2,,,
405,15,15.0,9,13,1,35.0,5.0,1995.0,,1.0,2.0,,,,,13000.0,2.0,,,,,,2.0,,,,2.0,,,300.0,,,0.0,,,,,9,,,1,5,2.0,2,,5,1,1,276.0,5,2,,,576,2,,,
405,15,15.0,9,14,1,80.0,3.0,1999.0,,1.0,2.0,,,,,80000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,5,2.0,2,,3,1,1,480.0,4,2,,,480,2,,,
405,15,15.0,9,15,1,75.0,3.0,1999.0,,1.0,2.0,,,,,150000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,5,2.0,2,,3,1,1,420.0,5,2,,,420,2,,,
405,15,25.0,20,14,1,30.0,4.0,2001.0,4.0,1.0,2.0,,,,,60000.0,2.0,,,,,,1.0,1.0,2001.0,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,240.0,1,1,84.0,,324,2,,,
405,15,25.0,20,15,1,20.0,5.0,2000.0,,1.0,2.0,,,,,60000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,240.0,1,1,96.0,,336,2,,,
405,15,25.0,20,22,2,90.0,2.0,2006.0,5.0,1.0,2.0,,,,,300000.0,2.0,,,,,,1.0,4.0,1990.0,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,720.0,1,1,120.0,,840,2,,,
405,15,31.0,8,13,1,80.0,4.0,2004.0,5.0,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,2.0,1,5,2.0,2,,3,1,1,420.0,5,2,,,420,2,,,
405,15,31.0,8,14,1,40.0,4.0,2004.0,5.0,1.0,2.0,,,,,20000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,1.0,1.0,1,9,,2,,3,1,1,180.0,5,2,,,180,2,,,
405,15,31.0,8,15,1,25.0,5.0,1962.0,,1.0,2.0,,,,,20000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,9,,,1,5,2.0,2,,6,1,1,240.0,5,2,,,240,2,,,
405,15,39.0,3,13,1,60.0,4.0,2002.0,5.0,1.0,2.0,,,,,80000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,300.0,5,2,,,300,2,,,
405,15,39.0,3,14,1,45.0,4.0,2004.0,5.0,1.0,2.0,,,,,80000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,5,1,1,250.0,3,2,,,250,2,,,
405,15,39.0,3,15,1,30.0,5.0,2003.0,5.0,1.0,2.0,,,,,15000.0,2.0,,,,,,1.0,6.0,2003.0,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,240.0,5,2,,,240,2,,,
405,15,45.0,10,13,1,100.0,5.0,2008.0,5.0,1.0,2.0,,,,,350000.0,1.0,2.0,,,,180000.0,1.0,11.0,2007.0,270000.0,2.0,,,20000.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,3,1,1,720.0,5,2,,,290720,2,,,
405,15,45.0,10,14,1,60.0,4.0,1997.0,,1.0,2.0,,,,,50000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,600.0,3,2,,,600,2,,,
405,15,45.0,10,15,1,60.0,4.0,2003.0,4.0,1.0,2.0,,,,,70000.0,2.0,,,,,,2.0,,,,2.0,,,20000.0,,,0.0,,,,,9,,,1,5,2.0,2,,1,1,1,480.0,5,2,,,20480,2,,,
405,17,17.0,8,14,1,80.0,4.0,1993.0,,1.0,2.0,,,,,100000.0,1.0,2.0,,,,100000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,840.0,5,2,,,840,2,,,
405,17,17.0,8,15,1,60.0,4.0,1987.0,,1.0,2.0,,,,,110000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,450.0,,,,,5,2.0,1.0,2,5,2.0,2,,3,1,1,350.0,5,2,,,800,2,,,
405,17,17.0,8,20,1,70.0,4.0,2007.0,5.0,1.0,2.0,,,,,30000.0,2.0,,,,,,2.0,,,,2.0,,,2700.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,350.0,5,2,,,3050,2,,,
405,17,29.0,11,14,1,35.0,5.0,1980.0,,1.0,2.0,,,,,28000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,320.0,,,,,5,2.0,1.0,2,5,2.0,2,,3,1,1,180.0,5,2,,,500,2,,,
405,17,29.0,11,19,1,72.0,4.0,2001.0,3.0,1.0,2.0,,,,,40000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,5,1,1,600.0,5,2,,,600,2,,,
405,17,29.0,11,23,1,45.0,4.0,1993.0,,1.0,2.0,,,,,110000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,300.0,,,,,5,2.0,1.0,2,5,2.0,2,,3,1,1,300.0,5,2,,,600,2,,,
405,17,35.0,3,13,1,75.0,4.0,2000.0,,1.0,2.0,,,,,45000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,5,1,1,720.0,5,2,,,720,2,,,
405,17,35.0,3,14,1,72.0,4.0,2000.0,,1.0,2.0,,,,,50000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,370.0,5,2,,,370,2,,,
405,17,35.0,3,15,1,50.0,4.0,1998.0,,1.0,2.0,,,,,130000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,350.0,,,,,5,2.0,1.0,2,5,2.0,2,,3,1,1,450.0,5,2,,,800,2,,,
405,17,51.0,8,13,1,48.0,4.0,1996.0,,1.0,2.0,,,,,40000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,6,2.0,1.0,1,6,2.0,2,,5,1,1,410.0,5,2,,,410,2,,,
405,17,51.0,8,15,1,55.0,4.0,1988.0,,1.0,2.0,,,,,120000.0,2.0,,,,,,2.0,,,,2.0,,,3000.0,,,200.0,,,,,5,2.0,1.0,2,5,2.0,2,,4,1,1,155.0,5,2,,,3355,2,,,
405,17,51.0,8,22,1,40.0,4.0,1985.0,,1.0,2.0,,,,,85000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,500.0,,,,,5,2.0,1.0,2,5,2.0,2,,3,1,1,180.0,5,2,,,680,2,,,
405,19,3.0,10,14,1,32.0,3.0,1996.0,,1.0,2.0,,,,,30000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,100.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,2,,5,2,,,100,2,,,
405,19,3.0,10,15,1,32.0,4.0,1986.0,,1.0,2.0,,,,,50000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,6,2.0,1.0,1,6,2.0,2,,3,1,1,144.0,5,2,,,144,2,,,
405,19,3.0,10,20,1,30.0,4.0,1975.0,,1.0,2.0,,,,,500000.0,2.0,,,,,,1.0,4.0,1960.0,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,1,5,2.0,2,,3,1,1,185.0,1,1,120.0,,305,2,,,
405,19,11.0,10,13,1,56.0,4.0,2002.0,5.0,1.0,2.0,,,,,40000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,5,2.0,1.0,2,5,2.0,2,,5,1,1,220.0,4,2,,,220,2,,,
405,19,11.0,10,14,1,30.0,4.0,2006.0,5.0,1.0,2.0,,,,,30000.0,2.0,,,,,,2.0,,,,2.0,,,5000.0,,,0.0,,,,,5,2.0,1.0,2,5,2.0,2,,6,1,1,300.0,6,2,,,5300,2,,,
