tinh,huyen,xa,diaban,hoso,matv,m4ac1a,m4ac1b,m4ac1c,m4ac2,m4ac3,m4ac4,m4ac5,m4ac6,m4ac7,m4ac8,m4ac9,m4ac10a,m4ac10b,m4ac11,m4ac12a,m4ac12b,m4ac12c,m4ac12d,m4ac12e,m4ac12f,m4ac13,m4ac14,m4ac15,m4ac16,m4ac17,m4ac18,m4ac19,m4ac20,m4ac21,m4ac22a,m4ac22b,m4ac22c,m4ac22d,m4ac22e,m4ac22f,m4ac23,m4ac24,m4ac25,m4ac26,m4ac27
607,3,19.0,30,14,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,3,19.0,30,15,1,1,2,2,1,,42.0,55.0,12.0,28.0,12.0,8.0,6.0,,22576.0,0.0,0.0,0.0,0.0,7055.0,7055,2.0,,,,,,,,,,,,,,0,,,,2,
607,3,19.0,30,15,2,2,1,2,1,,61.0,1.0,12.0,16.0,8.0,18.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,3,19.0,30,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
607,3,19.0,30,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,5,1.0,1,13,1,2,1,2,1,,61.0,1.0,12.0,26.0,10.0,20.0,2.0,,,,,,,,0,1.0,92.0,2.0,2.0,7.0,4.0,10.0,2.0,,,,,,,0,2.0,,,1,2.0
607,5,1.0,1,13,2,2,1,2,1,,92.0,1.0,12.0,26.0,9.0,18.0,2.0,,,,,,,,0,1.0,92.0,2.0,2.0,7.0,4.0,10.0,2.0,,,,,,,0,2.0,,,1,3.0
607,5,1.0,1,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
607,5,1.0,1,13,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
607,5,1.0,1,13,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,5,1.0,1,13,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,5,1.0,1,14,1,1,1,2,1,,61.0,1.0,12.0,22.0,7.0,27.0,2.0,,,,,,,,0,1.0,92.0,2.0,8.0,15.0,8.0,6.0,3.0,4580.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,3.0
607,5,1.0,1,14,2,1,1,2,1,,92.0,1.0,12.0,26.0,7.0,20.0,2.0,,,,,,,,0,1.0,92.0,1.0,6.0,10.0,8.0,4.0,3.0,3924.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,2.0
607,5,1.0,1,14,3,1,1,2,1,,92.0,1.0,12.0,22.0,7.0,6.0,2.0,,,,,,,,0,1.0,92.0,1.0,6.0,10.0,8.0,4.0,3.0,3924.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,2.0
607,5,1.0,1,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
607,5,1.0,1,15,1,2,1,2,1,,61.0,1.0,12.0,24.0,8.0,15.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,5,1.0,1,15,2,1,1,2,1,,92.0,1.0,12.0,24.0,8.0,14.0,2.0,,,,,,,,0,1.0,92.0,1.0,5.0,10.0,8.0,4.0,3.0,3924.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,1.0
607,5,1.0,1,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,5,1.0,1,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,5,1.0,1,15,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,5,1.0,1,15,7,1,1,2,1,,92.0,1.0,12.0,24.0,8.0,20.0,2.0,,,,,,,,0,1.0,92.0,1.0,5.0,10.0,8.0,5.0,3.0,4142.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,2,
607,7,1.0,1,19,1,2,1,2,1,,92.0,1.0,11.0,28.0,8.0,18.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,1.0,1,19,2,1,2,2,1,,92.0,1.0,10.0,26.0,8.0,8.0,3.0,,16124.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,1.0,1,20,1,2,2,2,2,5.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,1.0,1,20,2,2,1,1,1,,91.0,56.0,11.0,30.0,10.0,6.0,2.0,,,,,,,,0,1.0,92.0,1.0,12.0,20.0,2.0,2.0,1.0,,,,,,,0,2.0,,,1,2.0
607,7,1.0,1,20,3,2,2,1,1,,91.0,56.0,10.0,30.0,10.0,3.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
607,7,1.0,1,20,4,2,2,1,1,,91.0,56.0,11.0,30.0,10.0,6.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,1.0,1,20,5,1,2,2,1,,83.0,49.0,10.0,20.0,8.0,4.0,3.0,,17638.0,118.0,0.0,0.0,0.0,353.0,471,2.0,,,,,,,,,,,,,,0,,,,2,
607,7,1.0,1,20,6,2,2,1,1,,91.0,56.0,11.0,30.0,10.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,1.0,1,20,7,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,1.0,1,20,10,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,1.0,1,21,1,2,2,1,1,,83.0,49.0,12.0,20.0,8.0,18.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
607,7,1.0,1,21,2,2,2,1,1,,91.0,47.0,12.0,28.0,10.0,3.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,1.0,1,21,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
607,7,1.0,1,21,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,3.0,11,13,1,2,1,2,1,,92.0,1.0,11.0,28.0,10.0,35.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
607,7,3.0,11,13,2,2,1,2,1,,92.0,1.0,11.0,26.0,8.0,25.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,3.0,11,13,3,2,2,1,1,,72.0,45.0,12.0,30.0,10.0,2.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,3.0,11,13,4,2,1,2,1,,92.0,1.0,11.0,30.0,10.0,4.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,3.0,11,13,5,2,1,2,1,,92.0,1.0,11.0,30.0,10.0,3.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,3.0,11,13,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,3.0,11,13,7,2,1,2,1,,92.0,1.0,10.0,28.0,8.0,2.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,3.0,11,14,1,1,1,2,1,,61.0,1.0,12.0,20.0,8.0,10.0,2.0,,,,,,,,0,1.0,17.0,84.0,12.0,15.0,8.0,2.0,4.0,5644.0,176.0,0.0,0.0,353.0,0.0,529,1.0,2.0,,1,2.0
607,7,3.0,11,14,2,1,2,2,1,,32.0,88.0,12.0,26.0,8.0,15.0,4.0,2.0,8819.0,82.0,0.0,0.0,588.0,0.0,670,1.0,32.0,86.0,12.0,15.0,1.0,15.0,3.0,3528.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,,1,3.0
607,7,3.0,11,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
607,7,3.0,11,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,3.0,11,14,5,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,3.0,11,15,1,1,2,2,1,,71.0,41.0,12.0,16.0,10.0,9.0,3.0,,14078.0,0.0,0.0,0.0,0.0,901.0,901,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,3.0,11,15,2,2,2,1,1,,52.0,47.0,12.0,29.0,9.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,3.0,11,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,5.0,7,15,1,1,1,2,1,,92.0,1.0,12.0,13.0,10.0,20.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,10.0,9.0,15.0,3.0,1570.0,0.0,0.0,0.0,0.0,471.0,471,1.0,2.0,,1,3.0
607,7,5.0,7,15,2,1,1,2,1,,92.0,1.0,12.0,14.0,10.0,20.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,12.0,9.0,15.0,3.0,3244.0,0.0,0.0,0.0,0.0,565.0,565,1.0,2.0,,1,2.0
607,7,5.0,7,15,3,2,1,2,1,,92.0,1.0,4.0,10.0,8.0,2.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
607,7,5.0,7,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,5.0,7,15,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,5.0,7,15,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,5.0,7,15,8,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,5.0,7,15,9,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
607,7,5.0,7,15,10,1,2,2,1,,33.0,85.0,9.0,22.0,8.0,20.0,4.0,1.0,19882.0,261.0,0.0,0.0,0.0,0.0,261,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,5.0,7,19,1,1,1,2,1,,61.0,1.0,7.0,28.0,10.0,12.0,2.0,,,,,,,,0,1.0,91.0,1.0,4.0,20.0,8.0,8.0,3.0,4279.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,2.0
607,7,5.0,7,19,2,1,1,2,1,,92.0,1.0,6.0,30.0,10.0,14.0,2.0,,,,,,,,0,1.0,91.0,1.0,5.0,28.0,8.0,10.0,3.0,4731.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,2.0
607,7,5.0,7,20,1,2,1,2,1,,61.0,1.0,12.0,26.0,10.0,12.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
607,7,5.0,7,20,2,2,1,2,1,,61.0,1.0,12.0,26.0,10.0,12.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,5.0,7,20,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,5.0,7,20,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,5.0,7,20,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,13.0,8,13,1,2,1,2,1,,92.0,1.0,4.0,10.0,5.0,62.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
607,7,13.0,8,13,2,1,1,2,1,,92.0,1.0,10.0,15.0,8.0,20.0,2.0,,,,,,,,0,1.0,92.0,1.0,8.0,10.0,9.0,5.0,3.0,3039.0,0.0,0.0,0.0,0.0,190.0,190,1.0,2.0,,1,2.0
607,7,13.0,8,13,3,1,1,2,1,,92.0,1.0,10.0,18.0,8.0,18.0,2.0,,,,,,,,0,1.0,92.0,1.0,9.0,10.0,9.0,5.0,3.0,5065.0,0.0,0.0,0.0,0.0,253.0,253,1.0,2.0,,1,2.0
607,7,13.0,8,13,4,2,1,2,1,,92.0,1.0,8.0,15.0,4.0,0.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
607,7,13.0,8,13,6,1,1,2,1,,92.0,1.0,10.0,15.0,8.0,22.0,2.0,,,,,,,,0,1.0,92.0,1.0,8.0,10.0,9.0,5.0,3.0,3039.0,0.0,0.0,0.0,0.0,190.0,190,1.0,2.0,,1,2.0
607,7,13.0,8,14,1,1,1,2,1,,92.0,1.0,10.0,25.0,8.0,14.0,2.0,,,,,,,,0,1.0,92.0,2.0,2.0,10.0,4.0,15.0,2.0,,,,,,,0,2.0,,,1,2.0
607,7,13.0,8,14,2,1,1,2,1,,61.0,1.0,6.0,30.0,8.0,16.0,2.0,,,,,,,,0,1.0,92.0,1.0,6.0,20.0,8.0,10.0,3.0,12872.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,2.0
607,7,13.0,8,14,3,1,1,2,1,,92.0,1.0,3.0,20.0,8.0,3.0,2.0,,,,,,,,0,1.0,92.0,1.0,3.0,10.0,8.0,3.0,3.0,4527.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,2.0
607,7,13.0,8,14,4,2,1,2,1,,92.0,1.0,4.0,20.0,8.0,2.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
607,7,13.0,8,14,5,2,1,2,1,,92.0,1.0,3.0,20.0,8.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
607,7,13.0,8,14,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,13.0,8,15,1,2,1,2,1,,92.0,1.0,11.0,28.0,8.0,32.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,13.0,8,15,2,2,1,2,1,,61.0,1.0,10.0,20.0,8.0,27.0,2.0,,,,,,,,0,1.0,92.0,2.0,10.0,7.0,8.0,22.0,2.0,,,,,,,0,2.0,,,1,2.0
607,7,13.0,8,15,3,1,1,2,1,,92.0,1.0,8.0,30.0,8.0,12.0,2.0,,,,,,,,0,1.0,92.0,1.0,4.0,20.0,8.0,7.0,3.0,5233.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,2,
607,7,13.0,8,15,4,1,2,2,1,,93.0,10.0,12.0,15.0,8.0,4.0,7.0,,7414.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,7,13.0,8,15,5,1,1,2,1,,92.0,1.0,9.0,26.0,8.0,4.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,20.0,8.0,6.0,3.0,3924.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,2,
607,7,13.0,8,15,6,1,1,2,1,,92.0,1.0,10.0,28.0,9.0,4.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,20.0,8.0,1.0,3.0,2617.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,1.0
607,7,13.0,8,15,7,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,7,13.0,8,15,8,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,1.0,53,13,1,1,1,2,1,,92.0,1.0,6.0,15.0,9.0,20.0,2.0,,,,,,,,0,1.0,92.0,1.0,5.0,20.0,8.0,5.0,3.0,5631.0,0.0,0.0,0.0,0.0,225.0,225,2.0,,,1,1.0
607,9,1.0,53,13,2,2,1,2,1,,61.0,1.0,6.0,15.0,9.0,15.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
607,9,1.0,53,13,3,1,1,2,1,,71.0,41.0,12.0,15.0,8.0,6.0,3.0,,10023.0,0.0,0.0,0.0,0.0,563.0,563,1.0,92.0,1.0,4.0,10.0,9.0,3.0,2.0,,,,,,,0,2.0,,,1,1.0
607,9,1.0,53,13,4,1,1,2,1,,92.0,1.0,12.0,10.0,8.0,2.0,3.0,,6757.0,0.0,0.0,0.0,0.0,225.0,225,1.0,92.0,1.0,4.0,15.0,7.0,2.0,2.0,,,,,,,0,2.0,,,1,2.0
607,9,1.0,53,13,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,1.0,53,14,1,1,2,2,1,,15.0,84.0,12.0,4.0,3.0,4.0,4.0,2.0,1177.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
607,9,1.0,53,14,2,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
607,9,1.0,53,14,3,2,1,2,1,,61.0,1.0,12.0,25.0,9.0,15.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
607,9,1.0,53,14,4,2,1,2,1,,92.0,1.0,12.0,25.0,9.0,14.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
607,9,1.0,53,14,5,1,2,2,1,,33.0,85.0,10.0,22.0,8.0,10.0,4.0,1.0,25677.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
607,9,1.0,53,14,6,1,1,2,1,,92.0,1.0,8.0,10.0,6.0,5.0,2.0,,,,,,,,0,1.0,91.0,56.0,6.0,2.0,6.0,5.0,3.0,1712.0,0.0,0.0,0.0,0.0,228.0,228,2.0,,,1,1.0
607,9,1.0,53,15,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,1.0,53,15,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
607,9,1.0,53,15,3,2,2,1,1,,74.0,14.0,12.0,20.0,6.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,9,1.0,53,15,4,1,2,2,1,,91.0,47.0,10.0,26.0,9.0,2.0,3.0,,13123.0,115.0,0.0,0.0,0.0,228.0,343,1.0,91.0,47.0,2.0,26.0,10.0,1.0,3.0,6391.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,2,
607,9,3.0,31,13,1,2,2,1,1,,72.0,45.0,6.0,25.0,8.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,9,3.0,31,13,2,2,2,1,1,,74.0,14.0,12.0,27.0,8.0,20.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,9,3.0,31,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,3.0,31,13,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,3.0,31,14,1,2,2,1,1,,52.0,56.0,12.0,30.0,12.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
607,9,3.0,31,14,2,2,2,1,1,,52.0,56.0,10.0,30.0,12.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
607,9,3.0,31,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,3.0,31,15,1,2,2,1,1,,73.0,91.0,12.0,20.0,4.0,6.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
607,9,3.0,31,15,2,2,2,1,1,,52.0,47.0,12.0,25.0,3.0,6.0,2.0,,,,,,,,0,1.0,91.0,93.0,12.0,25.0,3.0,5.0,2.0,,,,,,,0,2.0,,,1,2.0
607,9,7.0,6,13,1,2,1,1,1,,61.0,1.0,12.0,26.0,6.0,7.0,2.0,,,,,,,,0,1.0,52.0,47.0,12.0,20.0,3.0,10.0,2.0,,,,,,,0,2.0,,,1,1.0
607,9,7.0,6,13,2,2,2,1,1,,52.0,47.0,12.0,29.0,12.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
607,9,7.0,6,13,3,2,2,2,2,6.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,7.0,6,13,4,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
607,9,7.0,6,13,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
607,9,7.0,6,13,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,7.0,6,13,7,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,7.0,6,15,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
607,9,7.0,6,15,2,1,1,2,1,,92.0,1.0,2.0,15.0,8.0,10.0,3.0,,1177.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,5.0,7.0,9.0,12.0,2.0,,,,,,,0,2.0,,,1,1.0
607,9,7.0,6,15,3,2,1,2,1,,92.0,1.0,1.0,10.0,6.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
607,9,7.0,6,19,1,1,1,2,1,,61.0,1.0,12.0,20.0,7.0,15.0,2.0,,,,,,,,0,1.0,92.0,1.0,5.0,3.0,8.0,3.0,3.0,872.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,1.0
607,9,7.0,6,19,2,2,1,2,1,,92.0,1.0,8.0,25.0,7.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
607,9,7.0,6,19,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
607,9,7.0,6,19,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
607,9,7.0,6,19,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,17.0,4,13,1,1,1,2,1,,61.0,1.0,10.0,16.0,8.0,12.0,2.0,,,,,,,,0,1.0,92.0,1.0,4.0,15.0,8.0,10.0,3.0,5886.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,,2,
607,9,17.0,4,13,2,2,2,2,2,5.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
607,9,17.0,4,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,17.0,4,14,1,2,1,1,1,,61.0,1.0,5.0,20.0,6.0,10.0,2.0,,,,,,,,0,1.0,52.0,47.0,3.0,14.0,4.0,3.0,2.0,,,,,,,0,2.0,,,1,1.0
607,9,17.0,4,14,2,2,2,1,1,,52.0,47.0,12.0,25.0,10.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,9,17.0,4,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,17.0,4,15,1,2,2,1,1,,52.0,46.0,11.0,20.0,8.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
607,9,17.0,4,15,2,2,2,1,1,,52.0,46.0,11.0,20.0,8.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
607,9,17.0,4,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,17.0,4,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
607,9,17.0,4,15,5,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
607,11,1.0,1,13,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
607,11,1.0,1,14,1,2,1,2,1,,92.0,1.0,12.0,28.0,9.0,18.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,11,1.0,1,14,2,2,2,1,1,,74.0,10.0,12.0,29.0,8.0,12.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,11,1.0,1,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
607,11,1.0,1,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
607,11,1.0,1,15,1,2,2,1,1,,91.0,47.0,12.0,28.0,9.0,1.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
607,11,1.0,1,15,2,1,2,2,1,,51.0,81.0,6.0,30.0,12.0,1.0,4.0,2.0,6934.0,0.0,0.0,0.0,0.0,0.0,0,1.0,71.0,41.0,3.0,26.0,9.0,4.0,3.0,5068.0,0.0,0.0,0.0,0.0,3243.0,3243,2.0,,,1,1.0
607,11,1.0,1,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
