tinh,huyen,xa,diaban,hoso,m6ama,m6ama1,m6ac3,m6ac4a,m6ac4b,m6ac5,m6ac6,m6ac7
113,7,23.0,12,13,,,,,,,,
113,7,23.0,12,14,5.0,,1.0,0.0,2006.0,4500.0,5500.0,100.0
113,7,23.0,12,14,8.0,,1.0,0.0,2006.0,5000.0,3800.0,100.0
113,7,23.0,12,15,5.0,,1.0,0.0,2005.0,7500.0,10000.0,100.0
113,7,23.0,12,15,8.0,,1.0,0.0,1998.0,5000.0,3800.0,100.0
113,7,23.0,12,15,6.0,,2.0,0.0,2001.0,3500.0,2400.0,100.0
113,7,23.0,12,15,36.0,,1.0,0.0,2000.0,6000.0,4000.0,100.0
113,7,31.0,12,13,,,,,,,,
113,7,31.0,12,14,,,,,,,,
113,7,31.0,12,15,,,,,,,,
113,7,41.0,11,13,6.0,,1.0,6.0,2003.0,1200.0,3000.0,100.0
113,7,41.0,11,13,8.0,,1.0,0.0,2000.0,3000.0,1800.0,100.0
113,7,41.0,11,14,8.0,,1.0,0.0,1998.0,2000.0,600.0,100.0
113,7,41.0,11,14,2.0,,1.0,0.0,2000.0,7900.0,9000.0,100.0
113,7,41.0,11,15,,,,,,,,
113,7,47.0,8,13,2.0,,1.0,0.0,1997.0,40000.0,47000.0,100.0
113,7,47.0,8,14,,,,,,,,
113,7,47.0,8,15,6.0,,1.0,6.0,2000.0,600.0,2500.0,100.0
113,7,47.0,8,15,8.0,,1.0,2.0,1998.0,1500.0,1000.0,100.0
113,7,53.0,19,13,,,,,,,,
113,7,53.0,19,14,,,,,,,,
113,7,53.0,19,15,,,,,,,,
113,7,59.0,10,13,8.0,,1.0,0.0,1998.0,3000.0,1800.0,100.0
113,7,59.0,10,14,,,,,,,,
113,7,59.0,10,15,8.0,,1.0,0.0,2000.0,7000.0,5500.0,100.0
113,9,1.0,20,13,35.0,,1.0,0.0,1996.0,600.0,180.0,100.0
113,9,1.0,20,14,28.0,,1.0,0.0,1994.0,6000.0,4000.0,100.0
113,9,1.0,20,15,8.0,,1.0,0.0,2000.0,3000.0,1500.0,100.0
113,9,7.0,26,13,8.0,,1.0,0.0,1986.0,3000.0,2000.0,100.0
113,9,7.0,26,14,,,,,,,,
113,9,7.0,26,15,,,,,,,,
113,9,13.0,4,13,20.0,,2.0,0.0,2004.0,38000.0,20000.0,100.0
113,9,13.0,4,13,16.0,,1.0,0.0,2005.0,120000.0,145000.0,100.0
113,9,13.0,4,14,16.0,,1.0,8.0,2007.0,135000.0,120000.0,100.0
113,9,13.0,4,19,,,,,,,,
113,9,19.0,13,13,,,,,,,,
113,9,19.0,13,14,6.0,,1.0,0.0,2003.0,300.0,800.0,100.0
113,9,19.0,13,14,8.0,,1.0,1.0,2007.0,2000.0,1000.0,100.0
113,9,19.0,13,20,28.0,,1.0,0.0,1998.0,2500.0,1000.0,100.0
113,9,19.0,13,20,13.0,,1.0,0.0,1998.0,20000.0,12000.0,100.0
113,9,23.0,29,13,,,,,,,,
113,9,23.0,29,15,26.0,,1.0,0.0,1997.0,6000.0,4000.0,100.0
113,9,23.0,29,15,27.0,,1.0,0.0,1993.0,13000.0,10000.0,100.0
113,9,23.0,29,15,13.0,,1.0,0.0,1990.0,30000.0,20000.0,100.0
113,9,23.0,29,20,27.0,,1.0,0.0,2004.0,10000.0,8000.0,100.0
113,9,23.0,29,20,26.0,,1.0,0.0,2004.0,5000.0,4000.0,100.0
113,9,23.0,29,20,13.0,,1.0,0.0,2001.0,19000.0,15000.0,100.0
113,9,29.0,32,13,36.0,,1.0,0.0,2005.0,3000.0,1500.0,100.0
113,9,29.0,32,13,6.0,,1.0,0.0,2005.0,480.0,300.0,100.0
113,9,29.0,32,13,8.0,,1.0,0.0,2003.0,5000.0,3000.0,100.0
113,9,29.0,32,13,43.0,,1.0,0.0,2004.0,4500.0,2000.0,100.0
113,9,29.0,32,14,,,,,,,,
113,9,29.0,32,15,8.0,,1.0,0.0,2001.0,4500.0,2800.0,100.0
113,9,29.0,32,15,6.0,,1.0,0.0,2003.0,5000.0,3500.0,100.0
113,9,35.0,20,13,8.0,,1.0,0.0,1995.0,1600.0,1000.0,100.0
113,9,35.0,20,13,6.0,,1.0,0.0,2004.0,2600.0,4000.0,100.0
113,9,35.0,20,14,,,,,,,,
113,9,35.0,20,15,8.0,,1.0,0.0,1999.0,900.0,300.0,100.0
113,11,3.0,21,13,,,,,,,,
113,11,3.0,21,14,,,,,,,,
113,11,3.0,21,15,5.0,,1.0,0.0,2004.0,5000.0,5000.0,100.0
113,11,3.0,21,15,8.0,,1.0,0.0,2004.0,6000.0,4000.0,100.0
113,11,5.0,20,13,35.0,,1.0,6.0,2007.0,500.0,400.0,100.0
113,11,5.0,20,13,48.0,,1.0,0.0,2004.0,2000.0,1000.0,100.0
113,11,5.0,20,15,,,,,,,,
113,11,5.0,20,19,,,,,,,,
113,11,11.0,8,13,20.0,,2.0,0.0,2005.0,17000.0,14000.0,100.0
113,11,11.0,8,15,2.0,,1.0,0.0,1980.0,500.0,500.0,100.0
113,11,11.0,8,19,8.0,,1.0,0.0,1990.0,5000.0,3000.0,100.0
113,11,17.0,12,13,2.0,,1.0,0.0,1980.0,20000.0,40000.0,100.0
113,11,17.0,12,13,8.0,,1.0,0.0,1980.0,1000.0,1500.0,100.0
113,11,17.0,12,13,6.0,,1.0,0.0,2004.0,500.0,1500.0,100.0
113,11,17.0,12,14,8.0,,1.0,0.0,2003.0,700.0,200.0,100.0
113,11,17.0,12,14,1.0,,1.0,0.0,1975.0,500.0,15000.0,100.0
113,11,17.0,12,15,,,,,,,,
113,11,25.0,3,13,6.0,,1.0,0.0,2006.0,500.0,1500.0,100.0
113,11,25.0,3,13,2.0,,1.0,0.0,2004.0,15000.0,15000.0,100.0
113,11,25.0,3,13,10.0,,1.0,0.0,2001.0,8000.0,5000.0,100.0
113,11,25.0,3,13,6.0,,1.0,0.0,2005.0,500.0,1500.0,100.0
113,11,25.0,3,13,8.0,,1.0,0.0,2004.0,7000.0,5000.0,100.0
113,11,25.0,3,13,22.0,,1.0,0.0,2003.0,200.0,100.0,100.0
113,11,25.0,3,14,2.0,,1.0,0.0,1996.0,10000.0,10000.0,100.0
113,11,25.0,3,15,2.0,,1.0,0.0,1976.0,15000.0,15000.0,100.0
113,11,35.0,12,13,2.0,,1.0,0.0,1993.0,10000.0,40000.0,100.0
113,11,35.0,12,13,6.0,,1.0,0.0,2006.0,500.0,1500.0,100.0
113,11,35.0,12,13,8.0,,1.0,0.0,2006.0,3000.0,1500.0,100.0
113,11,35.0,12,14,2.0,,1.0,0.0,1970.0,15000.0,15000.0,100.0
113,11,35.0,12,14,8.0,,1.0,0.0,2000.0,5000.0,3000.0,100.0
113,11,35.0,12,14,6.0,,1.0,0.0,2006.0,500.0,1800.0,100.0
113,11,35.0,12,15,2.0,,1.0,0.0,1986.0,10000.0,10000.0,100.0
113,11,35.0,12,15,8.0,,1.0,0.0,1991.0,2000.0,600.0,100.0
113,11,35.0,12,15,6.0,,1.0,0.0,2004.0,1900.0,2000.0,100.0
113,11,37.0,15,13,2.0,,1.0,0.0,1985.0,8000.0,8000.0,100.0
113,11,37.0,15,14,8.0,,1.0,0.0,1998.0,1000.0,1000.0,100.0
113,11,37.0,15,14,2.0,,1.0,0.0,1995.0,2500.0,2500.0,100.0
113,11,37.0,15,15,8.0,,1.0,0.0,2006.0,16000.0,15000.0,100.0
113,11,37.0,15,15,2.0,,1.0,0.0,1993.0,10000.0,10000.0,100.0
113,11,37.0,15,15,6.0,,1.0,0.0,2004.0,950.0,800.0,100.0
113,13,1.0,7,13,,,,,,,,
113,13,1.0,7,14,2.0,,1.0,0.0,2000.0,3000.0,4000.0,100.0
113,13,1.0,7,20,2.0,,1.0,0.0,1930.0,400.0,1000.0,100.0
113,13,11.0,9,13,6.0,,1.0,0.0,2004.0,500.0,2500.0,100.0
113,13,11.0,9,13,8.0,,1.0,0.0,2000.0,5000.0,5000.0,100.0
113,13,11.0,9,13,2.0,,1.0,0.0,2000.0,20000.0,20000.0,100.0
113,13,11.0,9,13,10.0,,1.0,0.0,1998.0,10000.0,6000.0,50.0
113,13,11.0,9,14,2.0,,1.0,0.0,1998.0,10000.0,20000.0,100.0
113,13,11.0,9,14,6.0,,2.0,0.0,2005.0,600.0,5000.0,100.0
113,13,11.0,9,15,8.0,,1.0,0.0,2002.0,8000.0,8000.0,100.0
113,13,15.0,3,14,2.0,,1.0,0.0,1988.0,10000.0,30000.0,100.0
113,13,15.0,3,14,6.0,,1.0,0.0,2005.0,500.0,3000.0,100.0
113,13,15.0,3,14,8.0,,1.0,0.0,2000.0,7000.0,8000.0,100.0
113,13,15.0,3,14,1.0,,1.0,0.0,1988.0,12000.0,50000.0,100.0
113,13,15.0,3,15,6.0,,10.0,0.0,2002.0,20000.0,80000.0,100.0
113,13,15.0,3,15,2.0,,1.0,0.0,2005.0,5000.0,10000.0,100.0
113,13,15.0,3,15,8.0,,1.0,0.0,2002.0,140000.0,80000.0,100.0
113,13,15.0,3,20,,,,,,,,
113,13,23.0,5,13,,,,,,,,
113,13,23.0,5,15,8.0,,1.0,0.0,1996.0,15000.0,10000.0,100.0
113,13,23.0,5,15,6.0,,1.0,0.0,2005.0,600.0,2000.0,100.0
113,13,23.0,5,15,2.0,,1.0,0.0,1990.0,20000.0,50000.0,100.0
113,13,23.0,5,19,,,,,,,,
113,13,33.0,14,14,,,,,,,,
113,13,33.0,14,15,6.0,,1.0,0.0,2005.0,500.0,2000.0,100.0
113,13,33.0,14,15,2.0,,1.0,0.0,1986.0,1500.0,30000.0,100.0
113,13,33.0,14,15,8.0,,1.0,0.0,2005.0,10000.0,8000.0,100.0
113,13,33.0,14,20,8.0,,1.0,2.0,2007.0,15000.0,14000.0,100.0
113,13,33.0,14,20,2.0,,1.0,0.0,1995.0,5000.0,15000.0,100.0
113,13,33.0,14,20,20.0,,1.0,0.0,2002.0,14000.0,8000.0,100.0
113,13,33.0,14,20,6.0,,1.0,0.0,2003.0,300.0,2000.0,100.0
113,13,39.0,14,13,,,,,,,,
113,13,39.0,14,14,2.0,,1.0,0.0,1980.0,2000.0,10000.0,100.0
113,13,39.0,14,15,2.0,,1.0,0.0,2000.0,30000.0,30000.0,25.0
113,13,39.0,14,15,8.0,,1.0,0.0,1989.0,1000.0,500.0,50.0
113,15,1.0,7,13,56.0,,1.0,0.0,1998.0,5000.0,1500.0,100.0
113,15,1.0,7,14,48.0,,1.0,0.0,2004.0,21000.0,15000.0,100.0
113,15,1.0,7,14,20.0,,1.0,0.0,2001.0,2500.0,1000.0,100.0
113,15,1.0,7,15,,,,,,,,
113,15,7.0,11,13,,,,,,,,
113,15,7.0,11,14,8.0,,1.0,0.0,1997.0,-1.0,4000.0,100.0
113,15,7.0,11,15,35.0,,1.0,0.0,2001.0,500.0,200.0,100.0
113,15,7.0,11,15,20.0,,1.0,0.0,2006.0,12500.0,10000.0,100.0
113,15,7.0,11,15,35.0,,1.0,0.0,2001.0,800.0,500.0,100.0
113,15,15.0,12,13,6.0,,1.0,0.0,2006.0,900.0,700.0,100.0
113,15,15.0,12,13,8.0,,1.0,0.0,1990.0,1500.0,1000.0,100.0
113,15,15.0,12,14,39.0,,1.0,0.0,2005.0,700.0,500.0,100.0
113,15,15.0,12,14,39.0,,1.0,0.0,2007.0,3200.0,3000.0,100.0
113,15,15.0,12,14,48.0,,1.0,0.0,2006.0,4500.0,4000.0,100.0
113,15,15.0,12,15,,,,,,,,
113,15,19.0,37,13,,,,,,,,
113,15,19.0,37,14,,,,,,,,
113,15,19.0,37,15,2.0,,1.0,0.0,1982.0,-1.0,2000.0,100.0
113,15,19.0,37,15,25.0,,1.0,0.0,1996.0,1400.0,1000.0,100.0
113,15,23.0,12,14,8.0,,1.0,0.0,1991.0,3000.0,2000.0,100.0
113,15,23.0,12,14,6.0,,1.0,0.0,2005.0,1000.0,1500.0,100.0
113,15,23.0,12,19,,,,,,,,
113,15,23.0,12,20,6.0,,1.0,0.0,2004.0,800.0,600.0,100.0
113,15,23.0,12,20,8.0,,1.0,0.0,2000.0,2500.0,2000.0,100.0
113,15,33.0,5,14,,,,,,,,
113,15,33.0,5,15,39.0,,1.0,10.0,2007.0,45000.0,42000.0,50.0
113,15,33.0,5,15,13.0,,1.0,10.0,2007.0,7000.0,7000.0,50.0
113,15,33.0,5,19,,,,,,,,
113,15,41.0,3,13,2.0,,1.0,0.0,1979.0,1000.0,1500.0,100.0
113,15,41.0,3,13,8.0,,1.0,0.0,1985.0,600.0,1200.0,100.0
113,15,41.0,3,13,6.0,,1.0,0.0,2002.0,800.0,650.0,100.0
113,15,41.0,3,14,8.0,,1.0,0.0,1987.0,520.0,1500.0,100.0
113,15,41.0,3,14,2.0,,1.0,0.0,1982.0,-1.0,1500.0,100.0
113,15,41.0,3,15,8.0,,1.0,0.0,1984.0,1000.0,800.0,100.0
113,15,41.0,3,15,6.0,,1.0,0.0,2004.0,800.0,600.0,100.0
113,15,41.0,3,15,2.0,,1.0,0.0,1984.0,2000.0,1500.0,100.0
113,15,43.0,20,13,8.0,,1.0,0.0,1979.0,1000.0,200.0,100.0
113,15,43.0,20,15,6.0,,1.0,0.0,2003.0,800.0,600.0,100.0
113,15,43.0,20,15,2.0,,1.0,0.0,1983.0,1000.0,4000.0,100.0
113,15,43.0,20,15,8.0,,1.0,0.0,1984.0,500.0,500.0,100.0
113,15,43.0,20,20,,,,,,,,
113,17,7.0,18,13,8.0,,1.0,0.0,2000.0,3000.0,1000.0,100.0
113,17,7.0,18,14,,,,,,,,
113,17,7.0,18,15,,,,,,,,
113,17,13.0,17,13,8.0,,1.0,0.0,2002.0,8000.0,5000.0,100.0
113,17,13.0,17,13,6.0,,1.0,0.0,2006.0,800.0,700.0,100.0
113,17,13.0,17,14,,,,,,,,
113,17,13.0,17,15,,,,,,,,
113,17,19.0,17,13,,,,,,,,
113,17,19.0,17,14,8.0,,1.0,0.0,2000.0,10000.0,8000.0,100.0
113,17,19.0,17,14,2.0,,1.0,0.0,1994.0,1200.0,5000.0,100.0
113,17,19.0,17,15,,,,,,,,
113,17,25.0,13,13,,,,,,,,
113,17,25.0,13,14,,,,,,,,
113,17,25.0,13,19,,,,,,,,
113,17,31.0,10,13,,,,,,,,
113,17,31.0,10,14,8.0,,1.0,0.0,2001.0,1660.0,1200.0,100.0
113,17,31.0,10,14,6.0,,1.0,0.0,2001.0,540.0,800.0,100.0
113,17,31.0,10,14,6.0,,1.0,0.0,2003.0,380.0,950.0,100.0
113,17,31.0,10,15,2.0,,1.0,0.0,1954.0,5000.0,5000.0,100.0
113,17,31.0,10,15,8.0,,1.0,0.0,2004.0,10000.0,5500.0,100.0
113,17,31.0,10,15,29.0,,1.0,4.0,2008.0,700.0,500.0,100.0
113,17,39.0,2,13,8.0,,1.0,0.0,1998.0,4000.0,2500.0,100.0
113,17,39.0,2,13,1.0,,1.0,0.0,1980.0,4000.0,12000.0,100.0
113,17,39.0,2,13,6.0,,1.0,0.0,2001.0,1500.0,1300.0,100.0
113,17,39.0,2,14,,,,,,,,
113,17,39.0,2,15,,,,,,,,
113,17,45.0,7,13,,,,,,,,
113,17,45.0,7,14,8.0,,1.0,0.0,2000.0,5000.0,3000.0,100.0
113,17,45.0,7,15,,,,,,,,
113,19,5.0,5,13,,,,,,,,
113,19,5.0,5,14,37.0,,1.0,0.0,2001.0,560.0,270.0,100.0
113,19,5.0,5,14,8.0,,1.0,0.0,1996.0,4700.0,2700.0,100.0
113,19,5.0,5,14,6.0,,1.0,0.0,2003.0,1000.0,2300.0,100.0
113,19,5.0,5,15,8.0,,1.0,0.0,2001.0,2000.0,800.0,100.0
113,19,11.0,3,14,,,,,,,,
113,19,11.0,3,15,8.0,,1.0,0.0,1993.0,3000.0,2500.0,100.0
113,19,11.0,3,15,6.0,,1.0,0.0,1997.0,1500.0,1500.0,100.0
113,19,11.0,3,19,6.0,,1.0,0.0,2006.0,300.0,800.0,100.0
113,19,11.0,3,19,8.0,,1.0,0.0,2008.0,4500.0,3000.0,100.0
113,19,19.0,23,13,,,,,,,,
113,19,19.0,23,14,8.0,,1.0,0.0,1979.0,3000.0,1500.0,100.0
113,19,19.0,23,14,2.0,,1.0,0.0,1979.0,1000.0,500.0,100.0
113,19,19.0,23,14,6.0,,2.0,0.0,1999.0,500.0,5000.0,100.0
113,19,19.0,23,15,8.0,,1.0,0.0,1993.0,8000.0,6300.0,100.0
113,19,19.0,23,15,6.0,,1.0,0.0,2001.0,1600.0,2700.0,100.0
113,19,19.0,23,15,1.0,,1.0,0.0,1992.0,8000.0,70000.0,100.0
113,19,19.0,23,15,14.0,,1.0,0.0,1993.0,26300.0,15400.0,100.0
113,19,25.0,8,13,8.0,,1.0,0.0,2003.0,600.0,200.0,100.0
113,19,25.0,8,13,6.0,,2.0,0.0,2001.0,1500.0,1500.0,100.0
113,19,25.0,8,13,20.0,,1.0,2.0,2007.0,9000.0,7000.0,100.0
113,19,25.0,8,13,34.0,,1.0,6.0,2007.0,800.0,700.0,100.0
113,19,25.0,8,13,20.0,,1.0,0.0,1997.0,8500.0,5000.0,100.0
113,19,25.0,8,14,6.0,,1.0,0.0,2006.0,1000.0,1000.0,100.0
113,19,25.0,8,14,8.0,,1.0,0.0,2002.0,1500.0,600.0,100.0
113,19,25.0,8,19,1.0,,1.0,0.0,1988.0,8000.0,33000.0,100.0
113,19,25.0,8,19,8.0,,1.0,0.0,1990.0,6300.0,3200.0,100.0
113,19,25.0,8,19,2.0,,1.0,0.0,2006.0,12000.0,20000.0,100.0
113,19,25.0,8,19,2.0,,1.0,0.0,1988.0,4000.0,12000.0,100.0
113,19,31.0,22,13,,,,,,,,
113,19,31.0,22,14,,,,,,,,
113,19,31.0,22,20,8.0,,1.0,0.0,1991.0,5000.0,4000.0,100.0
113,19,31.0,22,20,6.0,,1.0,0.0,2002.0,1000.0,4000.0,100.0
113,19,31.0,22,20,2.0,,1.0,0.0,1991.0,2000.0,3000.0,100.0
113,19,35.0,7,13,,,,,,,,
113,19,35.0,7,14,8.0,,1.0,0.0,1999.0,5000.0,3000.0,100.0
113,19,35.0,7,14,2.0,,1.0,0.0,1975.0,1500.0,1500.0,100.0
113,19,35.0,7,14,29.0,,1.0,0.0,2002.0,350.0,300.0,100.0
113,19,35.0,7,14,6.0,,2.0,0.0,2005.0,3000.0,3000.0,100.0
113,19,35.0,7,15,2.0,,1.0,0.0,1971.0,2000.0,1000.0,100.0
113,19,43.0,13,13,,,,,,,,
113,19,43.0,13,14,8.0,,1.0,10.0,2007.0,7000.0,7000.0,100.0
113,19,43.0,13,14,6.0,,1.0,10.0,1993.0,1500.0,1500.0,100.0
113,19,43.0,13,19,,,,,,,,
113,19,47.0,15,13,8.0,,1.0,0.0,1998.0,2000.0,1300.0,100.0
113,19,47.0,15,13,2.0,,1.0,0.0,2000.0,4000.0,4000.0,100.0
113,19,47.0,15,14,6.0,,1.0,0.0,2002.0,1500.0,1000.0,100.0
113,19,47.0,15,14,8.0,,1.0,0.0,1991.0,1000.0,400.0,100.0
113,19,47.0,15,14,13.0,,1.0,0.0,1999.0,2000.0,1100.0,100.0
113,19,47.0,15,15,8.0,,1.0,0.0,2001.0,3000.0,2560.0,100.0
113,19,55.0,4,13,6.0,,1.0,0.0,2005.0,1000.0,1000.0,100.0
113,19,55.0,4,13,8.0,,1.0,0.0,1991.0,5000.0,3000.0,100.0
113,19,55.0,4,14,,,,,,,,
113,19,55.0,4,15,8.0,,1.0,0.0,1990.0,5000.0,3000.0,100.0
113,19,55.0,4,15,6.0,,1.0,0.0,2001.0,500.0,2000.0,100.0
113,19,55.0,4,15,2.0,,1.0,0.0,1990.0,3000.0,3000.0,100.0
113,19,55.0,4,15,1.0,,1.0,0.0,1999.0,500.0,100.0,100.0
113,19,63.0,9,13,6.0,,1.0,0.0,2003.0,200.0,1800.0,100.0
113,19,63.0,9,13,6.0,,1.0,0.0,2006.0,750.0,2000.0,100.0
113,19,63.0,9,13,8.0,,1.0,0.0,2001.0,3500.0,2500.0,100.0
113,19,63.0,9,13,2.0,,1.0,0.0,1991.0,2000.0,2000.0,100.0
113,19,63.0,9,14,1.0,,1.0,0.0,1993.0,4000.0,18000.0,100.0
113,19,63.0,9,14,8.0,,1.0,0.0,2003.0,11000.0,6000.0,100.0
113,19,63.0,9,14,36.0,,1.0,0.0,2006.0,3600.0,3200.0,100.0
113,19,63.0,9,14,6.0,,1.0,0.0,2002.0,1700.0,3200.0,100.0
113,19,63.0,9,14,6.0,,1.0,0.0,2003.0,1800.0,3300.0,100.0
113,19,63.0,9,14,11.0,,1.0,0.0,2004.0,4000.0,1700.0,100.0
113,19,63.0,9,14,19.0,,1.0,0.0,2004.0,7500.0,3600.0,62.0
113,19,63.0,9,14,2.0,,1.0,0.0,1993.0,2000.0,9000.0,100.0
113,19,63.0,9,15,2.0,,1.0,0.0,1990.0,5000.0,7000.0,100.0
115,1,1.0,9,13,20.0,,1.0,0.0,2001.0,12900.0,9000.0,100.0
115,1,1.0,9,14,,,,,,,,
115,1,1.0,9,15,,,,,,,,
115,1,7.0,32,13,,,,,,,,
115,1,7.0,32,14,,,,,,,,
115,1,7.0,32,15,,,,,,,,
115,1,9.0,17,13,,,,,,,,
115,1,9.0,17,14,,,,,,,,
115,1,9.0,17,15,14.0,,1.0,0.0,1998.0,10000.0,30000.0,100.0
115,1,9.0,17,15,39.0,,1.0,0.0,1998.0,4500.0,2500.0,50.0
115,1,15.0,21,13,51.0,,3.0,0.0,2003.0,430.0,315.0,100.0
115,1,15.0,21,13,16.0,,1.0,0.0,2004.0,450000.0,320000.0,100.0
115,1,15.0,21,14,35.0,,1.0,0.0,1971.0,-1.0,-1.0,100.0
115,1,15.0,21,15,,,,,,,,
115,1,23.0,20,13,,,,,,,,
115,1,23.0,20,14,,,,,,,,
115,1,23.0,20,15,36.0,,1.0,0.0,2001.0,12000.0,8000.0,100.0
115,1,23.0,20,15,36.0,,1.0,0.0,2003.0,14000.0,12000.0,100.0
115,3,3.0,2,13,6.0,,1.0,0.0,2004.0,500.0,2000.0,100.0
115,3,3.0,2,13,5.0,,1.0,0.0,2005.0,3500.0,7000.0,100.0
115,3,3.0,2,13,8.0,,1.0,0.0,2000.0,1500.0,750.0,100.0
115,3,3.0,2,14,1.0,,1.0,0.0,1985.0,-1.0,5000.0,100.0
115,3,3.0,2,14,8.0,,1.0,0.0,2003.0,15000.0,10000.0,100.0
115,3,3.0,2,14,5.0,,1.0,0.0,1999.0,2500.0,2000.0,100.0
115,3,3.0,2,14,22.0,,1.0,0.0,2000.0,1000.0,800.0,100.0
115,3,3.0,2,15,6.0,,2.0,0.0,2001.0,7000.0,5000.0,100.0
115,3,3.0,2,15,8.0,,1.0,0.0,2003.0,10000.0,5000.0,100.0
115,3,3.0,2,15,5.0,,1.0,0.0,2006.0,6000.0,9000.0,100.0
115,3,3.0,2,15,22.0,,1.0,0.0,2006.0,1500.0,1400.0,100.0
115,3,9.0,14,13,8.0,,1.0,0.0,1995.0,2000.0,500.0,100.0
115,3,9.0,14,13,14.0,,1.0,0.0,1998.0,10000.0,15000.0,100.0
115,3,9.0,14,14,,,,,,,,
115,3,9.0,14,15,14.0,,1.0,0.0,1993.0,15000.0,15000.0,100.0
115,3,9.0,14,15,8.0,,1.0,0.0,1995.0,3000.0,2000.0,100.0
115,3,9.0,14,15,1.0,,1.0,0.0,1977.0,-1.0,15000.0,100.0
115,3,9.0,14,15,2.0,,1.0,0.0,1977.0,-1.0,10000.0,100.0
115,3,15.0,14,13,1.0,,1.0,0.0,1980.0,-1.0,5000.0,100.0
115,3,15.0,14,13,22.0,,1.0,0.0,2007.0,1200.0,1000.0,100.0
115,3,15.0,14,13,8.0,,1.0,0.0,1995.0,1000.0,3000.0,100.0
115,3,15.0,14,14,,,,,,,,
115,3,15.0,14,15,6.0,,1.0,0.0,2005.0,300.0,500.0,100.0
115,3,15.0,14,15,8.0,,1.0,0.0,2000.0,500.0,500.0,100.0
115,3,27.0,6,13,8.0,,1.0,0.0,2000.0,3000.0,1000.0,100.0
115,3,27.0,6,14,,,,,,,,
115,3,27.0,6,15,,,,,,,,
115,3,31.0,4,13,,,,,,,,
115,3,31.0,4,14,,,,,,,,
115,3,31.0,4,15,,,,,,,,
115,3,33.0,3,13,6.0,,1.0,0.0,2004.0,800.0,1000.0,100.0
115,3,33.0,3,13,20.0,,1.0,7.0,2007.0,5000.0,4000.0,100.0
115,3,33.0,3,13,8.0,,1.0,0.0,2002.0,6000.0,2500.0,100.0
115,3,33.0,3,13,6.0,,1.0,0.0,2005.0,400.0,800.0,100.0
115,3,33.0,3,14,20.0,,1.0,0.0,2004.0,9000.0,5000.0,100.0
115,3,33.0,3,14,8.0,,1.0,0.0,2000.0,4000.0,2000.0,100.0
115,3,33.0,3,15,8.0,,1.0,0.0,1995.0,2000.0,1000.0,100.0
115,3,45.0,2,13,13.0,,1.0,0.0,2005.0,10000.0,7000.0,100.0
115,3,45.0,2,13,6.0,,1.0,0.0,2004.0,500.0,1200.0,100.0
115,3,45.0,2,13,2.0,,1.0,0.0,2003.0,6000.0,20000.0,100.0
115,3,45.0,2,13,19.0,,1.0,0.0,2005.0,7000.0,4500.0,100.0
115,3,45.0,2,13,8.0,,1.0,0.0,2004.0,3000.0,1500.0,100.0
115,3,45.0,2,14,8.0,,1.0,0.0,2007.0,2500.0,2000.0,100.0
115,3,45.0,2,14,6.0,,1.0,0.0,2003.0,2000.0,500.0,100.0
115,3,45.0,2,15,,,,,,,,
115,3,51.0,3,13,,,,,,,,
115,3,51.0,3,14,,,,,,,,
115,3,51.0,3,15,,,,,,,,
115,3,71.0,7,13,6.0,,1.0,0.0,2005.0,1000.0,2500.0,100.0
115,3,71.0,7,13,8.0,,1.0,0.0,2005.0,5000.0,3500.0,100.0
115,3,71.0,7,14,,,,,,,,
115,3,71.0,7,15,,,,,,,,
115,5,3.0,26,13,6.0,,1.0,0.0,2005.0,5000.0,5000.0,100.0
115,5,3.0,26,13,5.0,,1.0,0.0,2004.0,8000.0,6000.0,100.0
115,5,3.0,26,13,8.0,,1.0,0.0,2001.0,3000.0,2500.0,100.0
115,5,3.0,26,14,7.0,,3.0,0.0,2006.0,15000.0,20000.0,100.0
115,5,3.0,26,14,8.0,,1.0,0.0,2003.0,15000.0,8000.0,100.0
115,5,3.0,26,15,8.0,,1.0,0.0,2005.0,2300.0,2000.0,100.0
115,5,7.0,11,13,,,,,,,,
115,5,7.0,11,14,,,,,,,,
115,5,7.0,11,15,6.0,,1.0,0.0,1998.0,1000.0,3000.0,100.0
115,5,7.0,11,15,5.0,,2.0,0.0,1989.0,3600.0,12000.0,100.0
115,5,7.0,11,15,8.0,,1.0,0.0,1995.0,2500.0,1000.0,100.0
115,5,13.0,7,13,8.0,,1.0,0.0,2005.0,2500.0,1500.0,100.0
115,5,13.0,7,13,6.0,,1.0,0.0,2006.0,2300.0,1600.0,100.0
115,5,13.0,7,14,16.0,,1.0,11.0,2007.0,140000.0,138500.0,100.0
115,5,13.0,7,15,8.0,,1.0,0.0,2003.0,12000.0,5000.0,100.0
115,5,13.0,7,15,36.0,,1.0,0.0,2006.0,12000.0,11200.0,100.0
115,5,13.0,7,15,13.0,,1.0,0.0,2003.0,20000.0,15000.0,100.0
115,5,13.0,7,15,6.0,,1.0,0.0,2002.0,500.0,1200.0,100.0
115,5,13.0,7,15,10.0,,1.0,0.0,2003.0,13000.0,10500.0,100.0
115,5,17.0,21,13,,,,,,,,
115,5,17.0,21,14,,,,,,,,
115,5,17.0,21,15,,,,,,,,
115,5,27.0,19,13,35.0,,1.0,0.0,2003.0,600.0,400.0,100.0
